Subject,Session,SleepStage,Phi_,Phi_z
9,16,4,10843.3050407111,1.02716130688095
9,17,0,10476.2300414643,0.992345801068077
9,17,1,12762.4200522321,1.20879751162706
9,17,2,13046.0799349809,1.23580987241042
9,17,3,13558.428365598,1.28427376182951
9,17,4,13966.7652363173,1.32295004913308
9,18,0,10816.725240125,1.02461380700896
9,18,1,11485.690387526,1.0877863281816
9,18,2,13134.6757122585,1.244203151077
9,18,3,19997.4104623333,1.89435570758641
9,18,4,11873.1858894679,1.12474685567688
10,19,0,8735.80935666787,0.827493239185126
10,19,1,8562.31211963172,0.811240073885888
10,19,2,7990.55161547443,0.756907080638655
10,19,3,4220.27535733333,0.399595911692284
10,19,4,9434.92593651961,0.893701836039057
10,20,0,8048.02917317805,0.762376365254649
10,20,1,9519.480735,0.902176478063638
10,20,2,7770.64839320614,0.736035312421708
10,20,3,3529.184411375,0.334271290967606
10,20,4,6610.00771152333,0.626225510670061
10,21,0,12678.2679550407,1.2009830292
10,21,1,9049.14600310185,0.857219195660467
10,21,2,9666.0460631447,0.915619351210255
10,21,3,4149.55799041667,0.393162608858845
10,21,4,10573.0704658542,1.00158465566288
10,22,0,11256.6764108639,1.06622410143694
10,22,1,17581.3390996667,1.6644883404704
10,22,2,9244.97618878727,0.875722846536113
10,22,3,9224.60868058333,0.874228644592061
10,22,4,9109.9553879,0.863094292089815
10,23,0,11009.9284547818,1.04287212854254
10,23,1,10085.2441243333,0.955262467616311
10,23,2,11229.6835215618,1.06372438587135
10,23,4,10442.0011165102,0.989116183270637
11,24,0,15824.1972917436,1.49914449614173
11,24,1,15833.1134931354,1.4998873417129
11,24,2,12207.53472475,1.1563759496795
11,24,3,13221.2903108941,1.25239212216058
11,24,4,12716.8885580556,1.20479871670651
11,25,0,14376.4795608861,1.36193962198908
11,25,1,16581.7303233691,1.57087823869843
11,25,2,12804.189903212,1.21290916956446
11,25,3,13247.3056866736,1.25489389880189
11,26,0,14905.8502285868,1.41201056779294
