Subject,Session,SleepStage,Phi_,Phi_z
1,1,0,2738.02527719444,0.941789205924702
1,1,1,2435.29885058333,0.828474435930366
1,1,2,2499.30329635227,0.881853559956021
1,1,3,2290.37553100806,0.819657330521247
1,2,0,3294.65408470417,1.13845877418789
1,2,1,3573.4695610625,1.07433268134013
1,2,2,2313.02525235326,0.909152701799598
1,2,3,2239.84778349583,0.968515827378592
1,2,4,3244.60158005357,1.09943939656422
3,4,0,2213.09809868333,0.956713209979152
3,4,1,1526.17989416071,0.753299142412568
3,4,2,2194.3582094321,0.938572888509945
3,4,3,1828.31736543518,0.801392577287434
3,4,4,916.406527208333,0.541212829299326
3,5,0,2150.05244060294,1.06389588917626
3,5,1,2431.69314622727,0.961752444115332
3,5,2,2009.3321808221,0.847384241295412
3,5,3,2064.57097915716,0.892635501590295
3,5,4,2594.35729327412,0.997328042910268
4,6,0,3623.60950520513,1.33625391283421
4,6,1,2641.94631767647,1.10574893220028
4,6,2,2247.29002056771,0.950534260520714
4,6,3,2251.66287238194,1.06195945691769
4,7,0,1405.48391768452,0.791939398561264
4,7,1,1933.57066754167,0.913672801017046
4,7,2,1991.89663297011,0.899705174814102
4,7,3,1999.03143793699,0.871189704677036
4,7,4,1798.3851200619,0.835052116511485
5,8,0,1889.36527788636,0.818359497804507
5,8,1,1900.77037511111,0.954099799662198
5,8,2,2196.66573970259,0.931250349657068
5,8,3,2248.58356119444,0.947941285135034
5,8,4,2570.94526819565,0.970323136964048
6,9,0,2220.51769589,0.962019891783367
6,9,1,2661.18380859028,0.994449794762149
6,9,2,2256.70603902684,0.878804282983505
6,9,4,1969.09559758333,0.89348130542604
7,10,0,2265.63306644444,0.930483835591185
7,10,1,2019.32191415741,0.775855705244637
7,10,2,1928.26706187227,0.800146168657029
7,10,3,1857.65148560851,0.7814345904016
7,10,4,1940.77894000168,0.848056152885746
7,11,0,1748.91223315476,0.889861961468979
7,11,1,715.110603229167,0.454783642548379
7,11,2,1652.41025220139,0.751822878601204
7,11,4,1552.53808617424,0.663690650700284
8,12,0,2570.9032324,1.11899415189574
8,12,1,2581.21793008144,1.02691494039272
8,12,2,2741.7790176,0.986056141114951
8,12,3,3613.9841602963,1.25018746105698
