Subject,Session,SleepStage,Phi_,Phi_z
14,39,0,10985.3170854715,0.762253825218268
14,39,1,9100.08795839035,0.683936521139169
14,39,2,10077.8880746447,0.690450172309683
14,39,3,5944.726213,0.456595992860721
14,39,4,13967.2183130922,0.990020504176107
14,40,0,12065.0659015867,0.879560221074494
14,40,1,12634.7282192028,0.899730913051701
14,40,2,14584.7038674015,0.999504067570676
14,40,3,9070.78140025,0.644680520980365
14,40,4,16379.1236303938,1.10732054037385
15,41,0,16976.7062502674,1.19517172729149
15,41,1,15921.1926985833,1.08424045378957
15,41,2,16577.0945135866,1.16944908164821
15,41,3,15688.0126094107,1.09257606128698
15,41,4,18817.8666878854,1.29435891806827
15,42,0,16704.5011836486,1.17968032652845
15,42,1,15898.9424776243,1.13424324776803
15,42,2,17021.4786060143,1.19603398153011
15,42,4,16732.5470438205,1.23112493040534
