Subject,Session,SleepStage,Phi_,Phi_z
11,24,4,16152.1286007292,1.01251986874738
11,25,0,24616.4000064028,1.50812014978625
11,25,1,27407.4361042857,1.68947031204791
11,25,2,16645.950396474,1.04382734951269
11,25,3,17162.133606125,1.05976014216911
11,26,0,17921.9359909132,1.10120062764813
11,26,1,9036.85786724242,0.634290368403166
11,26,2,14866.3425457191,0.922749120197285
11,26,3,13536.8460289277,0.857936312917958
11,26,4,8187.1052535,0.491669027983822
11,27,0,13669.07772175,0.849673502930182
11,27,1,10132.4484890648,0.643975588425981
11,27,2,14193.0677444841,0.872590310839033
11,27,3,13892.8995018333,0.985175421001768
11,27,4,14425.0981089375,0.932179339415804
11,28,0,18197.4996818361,1.17489035464188
11,28,1,21644.9488380324,1.34144571727765
11,28,2,16933.5705287268,1.0565917716866
11,28,3,12082.0771816574,0.746149514329042
11,28,4,21989.6801748061,1.39954700379128
12,29,0,18374.2419623909,1.15525854290801
12,29,1,14043.2362171367,0.870142114245421
12,29,2,11905.7087068076,0.753199142744261
12,29,3,15607.8228335483,0.981008616662979
12,29,4,13095.2106077958,0.826871911206163
12,30,0,15753.8439460858,1.00696447247564
12,30,1,14819.6522370093,0.97342318782776
12,30,2,15770.706217199,0.984794708880436
12,30,3,17842.7402422857,1.09099197711412
12,30,4,18082.5026528095,1.11968277021983
12,31,0,20223.420386975,1.22636854115586
12,31,1,16663.5048805521,1.0820117958903
12,31,2,14225.5239103329,0.898940739130696
12,31,3,16462.4443358389,1.04331741251867
12,31,4,23050.0980966528,1.38265506807195
12,32,0,14022.0843619451,0.876641764935761
12,32,1,11839.4948686771,0.723826059001009
12,32,2,16111.9137632901,1.01758180715404
12,32,4,12046.2794904488,0.751467423829682
13,33,0,27030.2436291373,1.67872920401616
13,33,1,18308.3856907,1.13313426406194
13,33,2,21865.5256513734,1.36392681126659
13,33,3,20293.2409649795,1.26791235742343
13,33,4,18854.2612905194,1.19730996468213
13,34,0,13983.3761527611,0.923543950435721
13,34,1,11750.6282660556,0.703534967438027
13,34,2,19000.69670191,1.17534831938836
13,34,3,16384.6477410536,1.01777987152379
13,34,4,13843.9395911042,0.869190730022616
13,35,0,12011.9517489931,0.741919962329909
13,35,1,17537.2644456167,0.985028836030755
13,35,2,19145.111173019,1.19939944294196
13,35,3,12839.2002705471,0.809820712920246
13,35,4,16414.3477565387,1.02367461733562
13,36,0,13034.4446470833,0.834178193304335
13,36,1,22850.0205808413,1.41487509793644
13,36,2,20492.7856543107,1.29335388879205
13,36,3,8424.74024641667,0.66638271169581
13,36,4,16167.7403939167,1.03913422981424
14,37,0,14500.403038092,0.922288882763579
14,37,1,14183.1485620833,0.887436526091085
14,37,2,14523.2929157269,0.908241656892994
14,37,3,15695.2591962292,0.91700543532345
14,37,4,17799.7756937452,1.1163446175733
14,38,0,13185.6724179594,0.825627936093614
14,38,1,10274.0959402273,0.638650197017475
14,38,2,13293.2937474897,0.838678434575135
14,38,3,11781.2069415833,0.70755992934105
14,38,4,11946.1174161596,0.745010345700773
14,39,0,14089.0878582337,0.904474411467016
14,39,1,12526.5436959123,0.754647139684526
14,39,2,13805.6452885719,0.851396587292531
14,39,3,12465.0542227193,0.758975496365644
14,39,4,14478.75742125,0.90736321242537
14,40,0,14059.49037586,0.89631823777958
14,40,1,12037.8074699417,0.739983480030774
14,40,2,15450.6371323929,0.952727656408297
14,40,3,20825.973233125,1.26748166471923
14,40,4,12407.2316277009,0.784068503605927
15,41,0,13382.07646275,0.82078530508356
15,41,1,10395.7348854062,0.715635475460803
15,41,2,14251.3889471634,0.895710001978266
15,41,3,13545.9883390833,0.850582309314745
15,41,4,11097.6851470729,0.684159033207131
15,42,0,12647.071430158,0.783702064162048
15,42,1,13918.4643088333,0.879477892620288
15,42,2,10214.000015923,0.644370749283969
15,42,4,13065.6476931538,0.871023693375995
