Subject,Session,SleepStage,Phi_,Phi_z
8,12,4,44605.0942245458,0.912820398971024
8,13,0,37070.0624202778,0.773714655348108
8,13,1,25783.8963927718,0.522582560092947
8,13,2,30575.225340368,0.677326991631824
8,13,4,30531.1542111719,0.653774288576734
8,14,0,62808.4696647679,1.28511635342023
8,14,1,65056.5446153333,1.36164100405953
8,14,2,60666.9492014187,1.25962857067666
8,14,4,58024.4630040857,1.28134100733981
9,15,0,34976.4237726015,0.812779998898934
9,15,1,39712.5738150417,0.857908181960935
9,15,2,49241.8758321276,1.05230475410596
9,15,3,170965.372696333,4.127192234359
9,15,4,37185.1376457867,0.791469478158895
9,16,0,34364.3724098299,0.753432158395081
9,16,1,38750.4133351974,0.877988173349455
9,16,2,43599.5145300065,0.936916802908482
9,16,3,42404.4398835833,1.03605060468362
9,16,4,48492.6315310304,1.05778624541611
9,17,0,42402.2690520238,1.0043450343752
9,17,1,47735.2782244613,1.02897179442342
9,17,2,49220.4220436272,1.08318567464695
9,17,3,84976.2551696618,1.80925926970963
9,17,4,47440.8001770833,1.04330345546924
9,18,0,50514.3494695,0.994074853326343
9,18,1,51532.8849504062,1.07415148142278
9,18,2,55548.3805614243,1.20993233052711
9,18,3,56401.086029125,0.934277193817352
9,18,4,33345.6550750449,0.679277078750604
10,19,0,39345.7495300809,0.85599262854859
10,19,1,50052.2809081129,1.0794683964834
10,19,2,46025.9457988571,0.989786025344363
10,19,3,63461.6298880833,0.996210550927123
10,19,4,41866.3769401389,0.917640719891792
10,20,0,45861.3852201128,0.966452350444165
10,20,1,85656.4739765,2.07070464876615
10,20,2,41972.0888449156,0.894708261547783
10,20,3,55286.6835700417,1.44491057535968
10,20,4,45196.26443397,1.03462779617522
10,21,0,47970.4868580833,1.05443402155424
10,21,1,46388.0095550648,1.00215459157903
10,21,2,49588.294580683,1.06832269216375
10,21,3,97339.6582743333,1.51879862430922
10,21,4,61264.3357993631,1.25347096213509
10,22,0,52942.7790641309,1.07047138021752
10,22,1,47262.7738606389,1.19226816695
10,22,2,37737.2804931051,0.823077742280432
10,22,3,51579.5341922917,0.998844529048133
10,22,4,18770.17800635,0.442863513573734
10,23,0,41441.563431847,0.920597439627267
10,23,1,43932.4269859613,0.96919295603893
10,23,2,43231.0711499249,0.914534990766143
10,23,4,32957.5971087602,0.709931157758066
11,24,0,50088.2651753269,1.0218462511982
11,24,1,68591.1814522812,1.43226255017964
11,24,2,52787.1431838407,1.14699193649469
11,24,3,61657.1585681949,1.35465503138831
11,24,4,65236.7289864097,1.47989098225286
11,25,0,54501.8514048611,1.17373275961075
11,25,1,57400.3767029643,1.32415041486487
11,25,2,43798.8305992791,0.929198013431987
11,25,3,41257.3262191597,0.86798330556031
11,26,0,53614.0235730833,1.18965862062492
11,26,1,33356.4192736742,0.759497018846824
11,26,2,54133.5581780034,1.16723109359518
11,26,3,74325.1221767866,1.55403769668819
11,26,4,64151.1091130556,1.19965757435921
11,27,0,84699.8250899166,1.80571967814735
11,27,1,52987.3091373519,1.1345025117945
11,27,2,53038.9546903636,1.137854118878
11,27,3,465.986018166667,0.0287509906403889
11,27,4,61790.1498076667,1.29038084426914
11,28,0,39557.5167476667,0.841460748824581
11,28,1,52715.0513483657,1.09524463386104
11,28,2,45829.4830472864,0.985171188291994
11,28,3,57547.1671578866,1.23896817705775
11,28,4,49738.1681554949,1.10097963178935
12,29,0,44212.2964915179,0.934505824262717
12,29,1,64009.9518304933,1.30862860668454
12,29,2,41090.6480786667,0.882132310530592
12,29,3,57420.4774855133,1.30082051750933
12,29,4,46142.1256607,0.999183843726044
12,30,0,68929.2836340588,1.43248449922773
12,30,1,41106.8730687592,0.839870224893067
12,30,2,46749.4621920621,1.01324335895247
12,30,3,78156.1198417679,1.71436538694258
12,30,4,56269.8472578095,1.24898607255603
12,31,0,50307.6353099667,1.13034639428324
12,31,1,50517.97591625,1.04334522161289
