subject,Task,Sedation,scan,model0011111_sampling2,model0101111_sampling2,model0110111_sampling2,model0111011_sampling2,model0111101_sampling2,model0111110_sampling2,model1001111_sampling2,model1010111_sampling2,model1011011_sampling2,model1011101_sampling2,model1011110_sampling2,model1100111_sampling2,model1101011_sampling2,model1101101_sampling2,model1101110_sampling2,model1110011_sampling2,model1110101_sampling2,model1110110_sampling2,model1111001_sampling2,model1111010_sampling2,model1111100_sampling2,meanPHI,maxPHI
1,1,1,11,2.79860359975612,0.952075832933178,0.242156317525655,0.0259948495284776,0.00814214995210385,0.382769363994138,0.493102516277677,5.42245085458451,0.0289405138145936,0.0518503209320358,0.315612386528176,0.576102479114216,0.07978289690387,0.27586871924878,2.6216608934065,0.921318262890113,0.451511569934124,1.89622571438068,0.066006610863435,0.646653893130496,0.0443762741411235,0.871486000944762,5.42245085458451
1,1,1,12,2.79860359975612,3.58585901793027,0.182181883505255,2.51249921839459,0.104167599299179,10.5461134423442,0.493102516277677,5.42245085458451,0.0289405138145936,0.0518503209320358,0.315612386528176,0.0241073547914118,0.00607118962182562,16.0166542858609,0.379359967830979,0.00606745509626077,3.19628476278359,0.0533737250654865,0.179695805383647,0.0127412182945916,1.65076217568853,2.26507139494209,16.0166542858609
1,1,1,13,2.79860359975612,3.58585901793027,0.182181883505255,2.51249921839459,0.104167599299179,10.5461134423442,0.0227439121021882,0.0530170507773209,0.0263305246711907,0.0245934916508449,1.94328136548121,0.00270520201726697,0.0865862239423938,0.00781998601331768,0.0190470928709782,0.0366774006477669,0.310715864594555,2.3877884725162,6.21730398737819,5.24044477901252,0.0362514569419851,1.7211776938975,10.5461134423442
1,1,1,14,0.0442018519114328,0.0220415828696269,0.030518544209036,5.11974866393614,0.0125356404715919,10.5461134423442,0.0156388287059067,0.0510581521716049,0.134789142473077,0.00787354214230863,1.94328136548121,0.00129796620096545,0.0353864139577855,0.0017303514312298,0.0190470928709782,0.0921897231052851,0.0201675763754439,2.3877884725162,1.55521932058101,5.24044477901252,0.0362514569419851,1.3008249480814,10.5461134423442
1,1,1,15,0.012028854958542,0.0106331705313694,0.0163556942172699,0.0913250679489115,0.00959988845292438,0.249787650790274,0.0110158175975321,0.00404110427223764,0.0235580356615866,0.00863912570844525,0.00589779796637615,0.00114410636354097,0.0123430925411094,0.0434100429879942,0.00648041782759027,0.00380339954596928,0.0192048033154624,0.0094157379489475,0.773355498569177,0.113162837675775,0.0102094321407167,0.068352932239131,0.773355498569177
1,1,1,16,0.01016170620858,0.0104360066758668,0.0116750504121524,0.0854644093210648,0.00731621346698562,0.324318161001663,0.0169720055296587,0.00780734424570573,1.116439061307,0.00829664605575998,8.37316584745016,0.0011638339688148,0.0266084875456476,0.00174094866482844,0.0349573001948923,0.0255588357979914,0.0156299894906867,0.0345576680671328,0.301732115686861,2.91769815156884,0.0588758773355467,0.637646459999802,8.37316584745016
1,1,1,17,0.01016170620858,2.84572656095605,0.59346797614239,5.00643303349361,0.00684231797973172,0.123840942661327,0.0169720055296587,0.00780734424570573,1.116439061307,0.00829664605575998,8.37316584745016,0.00165564000908311,3.39381125031366,0.00152965442227027,0.02567549405747,18.8349062378655,0.0132536911557572,0.0109305517850322,0.247250171593211,0.15155516919225,0.0026996009986759,1.94249623349633,18.8349062378655
1,1,1,18,0.00249713255390962,2.84572656095605,3.3601522150282,0.0580905475613866,0.00620369094550035,0.00335171304093388,0.0169720055296587,0.00442355079663059,0.00277721784476796,0.00826178957296841,0.00547380004653622,0.00165564000908311,3.39381125031366,0.00152965442227027,0.02567549405747,0.00684342549321889,0.0129925171125311,0.0235827970904521,0.102441628577176,0.0013748802770373,0.00210036052638125,0.470758946274087,3.39381125031366
1,1,1,19,0.069419840578254,0.933484356621902,0.600212830565714,5.11974866393614,0.39990412705518,0.327845016853844,0.0501618194463663,0.00474181990020405,0.541045023589622,0.0340955420157181,0.024687226521458,0.00117788549966727,0.0151119450190666,0.00607297002470976,0.0106484372510502,0.00282843565705213,0.0129973567283544,0.00727340141794126,0.748091370686663,0.0127412182945916,0.00453859029443613,0.42508704180752,5.11974866393614
1,1,1,20,0.069419840578254,0.017355946555408,0.0310269505993295,0.133493910606738,0.00779817691029661,0.0130909576569829,0.490609017334466,2.06773976158251,0.134789142473077,0.107946216995678,1.24573857057664,0.0124852704806014,0.00285902888365712,0.00173078913413111,0.00605477191071284,0.0681127085125229,0.0176941787495979,0.00856186518237831,0.0507244107908948,0.00420380178675293,0.00254779708784345,0.213999195923261,2.06773976158251
1,1,1,21,0.00351769003197085,0.017355946555408,0.82876320643566,0.00752401866075633,0.00653660095296774,0.00219127279165412,0.490609017334466,0.00938503665953403,0.0027957664256485,0.00840587870388417,0.00489812667036814,0.0124852704806014,0.00285902888365712,0.00173078913413111,0.00605477191071284,0.00520956942029016,1.95310085949814,0.0921863349030279,0.0403861056885714,0.00129989988446586,0.00533143340429073,0.166791744020486,1.95310085949814
1,1,1,22,0.0284881254388474,0.527364383771055,0.0457702360829072,0.0270113573912796,0.00959988845292438,0.00607458060903001,0.885412084595593,0.00520346799230451,0.0136004634869537,0.00863912570844525,0.0316786326744304,0.0140194704019576,1.25604322993959,0.0434100429879942,0.0183592322132062,0.00520956942029016,0.0192048033154624,0.00748375356810999,0.773355498569177,0.0110327985382695,0.0102094321407167,0.178436675109455,1.25604322993959
1,1,1,23,0.00277694946005709,0.188740145302985,0.0717199986105812,0.0112106014628579,0.625017445092396,0.00607458060903001,0.0224030577427622,0.0208426831622118,0.00211166222498786,8.69925754339629,0.00520384560038091,0.576102479114216,0.0101798405429872,0.917695324621844,4.23313443462208,0.00245630787436705,1.34145774435258,0.128218484121303,0.301732115686861,0.00574781818877593,0.109227883754977,0.822919568835454,8.69925754339629
1,1,1,24,0.00297056338660747,0.0568032015973589,0.013161993541284,0.0158609434353562,0.0160072548573697,0.00242139147174504,0.0127471100439871,0.00795584640342261,0.00445600001300917,0.0178913063795419,0.00426823597042098,0.00121190186451367,0.00928444913803215,0.00164512096805934,0.00648041782759027,0.00272099474618078,0.0124509811719257,0.00643652205557922,0.0591009417339162,0.00154947568002538,0.089039252587701,0.0164030430892203,0.089039252587701
1,1,1,25,0.00249713255390962,2.84572656095605,3.3601522150282,0.0580905475613866,0.00620369094550035,0.00335171304093388,0.114469967495559,0.0375856285238852,0.00445600001300917,0.0154807639982761,0.0064817409966108,19.5054314888518,0.041809101101079,0.00240552278721641,0.147481324088774,0.321538156320281,1.6865700051199,2.21370080148286,0.368269647928145,0.00238689437373561,0.0480219193648508,1.46629099154914,19.5054314888518
1,1,1,26,0.00279053778638121,0.446918333686669,0.0866733385535612,0.0309578256846682,0.39990412705518,1.62236950885406,0.0129226409018205,0.00411190526093581,0.00256553838742305,0.107946216995678,0.0123456103884476,0.00640838690097419,0.00515918458329616,1.27688235002729,15.2332913701083,0.00253636351338568,0.109039593758644,2.21370080148286,1.55521932058101,0.163841395339601,10.2017772810383,1.59511245861374,15.2332913701083
1,1,1,27,2.79860359975612,3.58585901793027,0.182181883505255,2.51249921839459,0.104167599299179,10.5461134423442,0.493102516277677,5.42245085458451,0.0289405138145936,0.0518503209320358,0.315612386528176,0.0241073547914118,0.00607118962182562,16.0166542858609,0.379359967830979,0.00606745509626077,3.19628476278359,0.0533737250654865,0.179695805383647,0.0127412182945916,1.65076217568853,2.26507139494209,16.0166542858609
1,1,1,28,0.355132648069968,3.58585901793027,0.0481387107620669,0.0157962264146031,24.0578422567505,0.0514692027502668,0.493102516277677,0.0208426831622118,0.00259477085293603,9.9017451836833,0.0322482283278218,0.0241073547914118,0.00607118962182562,16.0166542858609,0.379359967830979,0.00194496126323646,6.23309777968956,0.00990913005083578,0.128540671821135,0.00141711678107972,0.242469979765965,2.93373066106945,24.0578422567505
1,1,1,29,0.355132648069968,3.58585901793027,0.0481387107620669,0.0157962264146031,24.0578422567505,0.0514692027502668,0.493102516277677,0.0208426831622118,0.00259477085293603,9.9017451836833,0.0322482283278218,0.0241073547914118,0.00607118962182562,16.0166542858609,0.379359967830979,0.00194496126323646,6.23309777968956,0.00990913005083578,0.128540671821135,0.00141711678107972,0.242469979765965,2.93373066106945,24.0578422567505
1,1,1,30,0.0295960019401624,2.27851368230405,0.59346797614239,0.0170129481852319,0.00519930896120066,0.0100354437308933,0.0108616811282656,0.00780734424570573,0.0583321257812557,0.00709290714389448,0.00476922382391567,0.00165564000908311,0.0192601144042203,0.00153555782744842,0.0109846863340338,18.8349062378655,0.0132536911557572,0.0109305517850322,0.128540671821135,0.00178996340155382,0.00296739999182566,1.04992919799917,18.8349062378655
1,1,1,31,8.48522712739875,2.53546794114485,1.94617392559788,0.0913250679489115,0.153175391244431,0.324318161001663,0.253165400399982,0.0459116818150464,0.0235580356615866,1.41267182914854,0.639266453635581,0.00343842066676921,0.0123430925411094,1.64479224308831,0.37421119660026,0.00380339954596928,1.95310085949814,0.304943051478895,0.773355498569177,0.113162837675775,0.177640069683757,1.01290722306407,8.48522712739875
1,1,1,32,8.48522712739875,2.53546794114485,1.94617392559788,0.0913250679489115,0.153175391244431,0.324318161001663,0.253165400399982,0.0459116818150464,0.0235580356615866,1.41267182914854,0.639266453635581,0.00343842066676921,0.0123430925411094,1.64479224308831,0.37421119660026,0.00380339954596928,1.95310085949814,0.304943051478895,0.773355498569177,0.113162837675775,0.177640069683757,1.01290722306407,8.48522712739875
1,1,1,33,8.48522712739875,2.53546794114485,1.94617392559788,0.0913250679489115,0.153175391244431,0.324318161001663,0.253165400399982,0.0459116818150464,0.0235580356615866,1.41267182914854,0.639266453635581,0.00343842066676921,0.0123430925411094,1.64479224308831,0.37421119660026,0.00380339954596928,1.95310085949814,0.304943051478895,0.773355498569177,0.113162837675775,0.177640069683757,1.01290722306407,8.48522712739875
1,1,1,34,0.0442018519114328,0.299066764606266,9.19288161536851,0.133493910606738,0.00699400746639169,0.382769363994138,0.20389013960041,0.00870318568964906,0.541045023589622,0.0697478641527351,0.315612386528176,2.65644960876146,0.490108927931332,0.00195192213731904,2.6216608934065,1.12335313109571,0.407808536620298,1.89622571438068,0.269497935588623,0.646653893130496,0.0443762741411235,1.0169758547956,9.19288161536851
1,1,1,35,2.79860359975612,3.58585901793027,0.182181883505255,2.51249921839459,0.104167599299179,10.5461134423442,0.493102516277677,5.42245085458451,0.0289405138145936,0.0518503209320358,0.315612386528176,0.0241073547914118,0.00607118962182562,16.0166542858609,0.379359967830979,0.00606745509626077,3.19628476278359,0.0533737250654865,0.179695805383647,0.0127412182945916,1.65076217568853,2.26507139494209,16.0166542858609
1,1,1,36,2.79860359975612,3.58585901793027,0.182181883505255,2.51249921839459,0.104167599299179,10.5461134423442,0.493102516277677,5.42245085458451,0.0289405138145936,0.0518503209320358,0.315612386528176,0.0241073547914118,0.00607118962182562,16.0166542858609,0.379359967830979,0.00606745509626077,3.19628476278359,0.0533737250654865,0.179695805383647,0.0127412182945916,1.65076217568853,2.26507139494209,16.0166542858609
1,1,1,37,0.091253352965418,0.0130286634242518,0.0557237340190043,0.0259948495284776,0.00793068300538455,0.0130909576569829,0.0120673477461807,0.0151883641136564,0.0263305246711907,0.207359052836053,1.24573857057664,0.00109569841631755,0.00259843783165029,0.00157332368521928,0.00605477191071284,0.00292736600916839,0.0135511547524706,0.00856186518237831,0.0446149558400037,0.00420380178675293,0.00254779708784345,0.0857826320497981,1.24573857057664
1,1,1,38,0.00638532119103948,2.53546794114485,0.0173107214132385,0.0133439217310875,0.330542887208928,0.00849224509159568,0.253165400399982,0.00411190526093581,0.00240901327662996,0.459150526486777,0.0064817409966108,0.00343842066676921,0.0123430925411094,1.64479224308831,0.37421119660026,0.00242431979477903,0.0176941787495979,0.00654096104031464,0.445065344160855,0.00154947568002538,0.0117552417708172,0.293175052299739,2.53546794114485
1,1,1,39,8.48522712739875,2.53546794114485,1.94617392559788,0.0913250679489115,0.153175391244431,0.324318161001663,0.253165400399982,0.0459116818150464,0.0235580356615866,1.41267182914854,0.639266453635581,0.00343842066676921,0.0123430925411094,1.64479224308831,0.37421119660026,0.00380339954596928,1.95310085949814,0.304943051478895,0.773355498569177,0.113162837675775,0.177640069683757,1.01290722306407,8.48522712739875
1,1,1,40,8.48522712739875,2.53546794114485,1.94617392559788,0.0913250679489115,0.153175391244431,0.324318161001663,0.253165400399982,0.0459116818150464,0.0235580356615866,1.41267182914854,0.639266453635581,0.00343842066676921,0.0123430925411094,1.64479224308831,0.37421119660026,0.00380339954596928,1.95310085949814,0.304943051478895,0.773355498569177,0.113162837675775,0.177640069683757,1.01290722306407,8.48522712739875
1,1,1,41,0.012028854958542,0.00823284594231215,0.0129998737617797,0.0574529682679736,0.00622094466916356,0.0153473870733579,0.0126104167111459,0.0112366431844309,14.7959161370834,0.0233752261195733,1.33452363809762,0.00127096568434556,0.00508543742684537,0.00151174038488354,0.0345951849540267,0.0270325232404166,0.0139220267618544,0.102034356779326,0.0451292087896351,0.15155516919225,0.0056117838027673,0.794175872994556,14.7959161370834
1,1,1,42,1.78845648408799,0.382644972717029,1.59860579025002,0.0170129481852319,24.0578422567505,0.0583990053494297,0.0135189141418419,0.0329487340351298,0.0406253321114487,0.0224969332448326,0.00407769733061524,0.00293709095354053,12.0547661284915,0.00781998601331768,0.0238256850558409,0.00331416334912271,0.0318583099794351,0.00939479298817675,0.0649041670207582,0.0146183196839389,0.00572128181057196,1.91598995207382,24.0578422567505
1,1,1,43,0.091253352965418,0.00824066764724937,0.0243983152865354,2.51249921839459,0.0735347656028472,0.327845016853844,0.0120673477461807,0.0151883641136564,0.0263305246711907,0.207359052836053,1.24573857057664,0.00110627867894169,0.0865862239423938,0.106833918969849,0.689253878485184,0.0366774006477669,1.6865700051199,7.2106705516788,6.21730398737819,5.24044477901252,10.2017772810383,1.71531807150696,10.2017772810383
1,1,1,44,0.00279053778638121,0.446918333686669,0.0866733385535612,0.0309578256846682,0.39990412705518,1.62236950885406,0.0129226409018205,0.00411190526093581,0.00256553838742305,0.107946216995678,0.0123456103884476,0.00640838690097419,0.00515918458329616,1.27688235002729,15.2332913701083,0.00253636351338568,0.109039593758644,2.21370080148286,1.55521932058101,0.163841395339601,10.2017772810383,1.59511245861374,15.2332913701083
1,1,1,45,0.00638532119103948,2.53546794114485,0.0173107214132385,0.0133439217310875,0.330542887208928,0.00849224509159568,0.253165400399982,0.00411190526093581,0.00240901327662996,0.459150526486777,0.0064817409966108,0.00343842066676921,0.0123430925411094,1.64479224308831,0.37421119660026,0.00242431979477903,0.0176941787495979,0.00654096104031464,0.445065344160855,0.00154947568002538,0.0117552417708172,0.293175052299739,2.53546794114485
1,1,1,46,8.48522712739875,2.53546794114485,1.94617392559788,0.0913250679489115,0.153175391244431,0.324318161001663,3.22435868621899,1.0441073330205,14.7959161370834,0.0859538146820461,8.37316584745016,0.00387234045946638,0.00656424636537532,0.0829776223639894,0.0349573001948923,0.0911398234835416,6.06751950826156,0.0345576680671328,1.02089851731849,2.91769815156884,0.0588758773355467,2.44658335658145,14.7959161370834
1,1,1,47,0.00324143833589607,0.299066764606266,0.0457702360829072,0.00752401866075633,0.00627179654088393,0.0109601584515887,0.20389013960041,0.00639545275126621,0.0771482489687155,0.0155563515637824,0.0322482283278218,2.65644960876146,0.490108927931332,0.00195192213731904,2.6216608934065,0.00612231699927697,0.100662821210574,0.128218484121303,0.214072320658688,0.00201036986969224,0.114798385901439,0.335434708804185,2.65644960876146
1,1,1,48,0.355132648069968,0.952075832933178,0.0717199986105812,0.00857214464726728,2.10668356836041,0.0109601584515887,0.493102516277677,0.0208426831622118,0.00259477085293603,9.9017451836833,0.0322482283278218,0.576102479114216,0.07978289690387,0.27586871924878,2.6216608934065,0.00245630787436705,1.34145774435258,0.128218484121303,0.0918886014512231,0.00201036986969224,0.114798385901439,0.913805838839091,9.9017451836833
1,1,1,49,2.79860359975612,0.952075832933178,0.242156317525655,0.0259948495284776,0.00814214995210385,0.382769363994138,0.0227439121021882,0.0530170507773209,0.0263305246711907,0.0245934916508449,1.94328136548121,0.00114580637365464,0.00259843783165029,0.0014944396798544,0.00887396867616706,0.00292736600916839,0.0124509811719257,0.00928840888496903,0.0446149558400037,0.00420380178675293,0.00282481202958314,0.312863401745531,2.79860359975612
1,1,1,50,0.186428758806613,4.31572578735624,0.0310269505993295,0.273295558223277,0.330542887208928,0.112650524703245,5.93066219874003,2.06773976158251,0.138572406350771,0.459150526486777,0.0787390346116488,0.0124852704806014,1.25604322993959,1.64479224308831,0.501383924512017,0.0681127085125229,0.0176941787495979,0.00856186518237831,0.445065344160855,0.0042753424746165,0.0117552417708172,0.852128749692413,5.93066219874003
1,1,1,51,0.186428758806613,4.31572578735624,0.0310269505993295,0.273295558223277,0.330542887208928,0.112650524703245,5.93066219874003,2.06773976158251,0.138572406350771,0.459150526486777,0.0787390346116488,0.0124852704806014,1.25604322993959,1.64479224308831,0.501383924512017,0.0681127085125229,0.0176941787495979,0.00856186518237831,0.445065344160855,0.0042753424746165,0.0117552417708172,0.852128749692413,5.93066219874003
1,1,1,52,8.48522712739875,0.359837223615835,4.56208666129793,0.0574529682679736,0.0126374660312692,0.123840942661327,0.253165400399982,0.0459116818150464,0.0235580356615866,1.41267182914854,0.639266453635581,0.00640838690097419,0.00369294357433067,0.00526742046945361,0.147481324088774,0.00692335170216842,0.269031113203908,0.380714164247736,0.075313606774708,0.0172035180904344,0.0142203939095114,0.804852952995039,8.48522712739875
1,1,1,53,0.0295960019401624,2.27851368230405,0.59346797614239,0.0170129481852319,0.00519930896120066,0.0100354437308933,13.1762291915418,0.136718181344575,0.0406253321114487,0.0268042919136123,0.0354739971336028,19.5054314888518,12.0547661284915,0.106833918969849,15.2332913701083,0.00331416334912271,0.0278978358270635,0.380714164247736,0.0649041670207582,0.0146183196839389,0.103508902958306,3.04023603880082,19.5054314888518
1,1,1,54,1.78845648408799,0.382644972717029,1.59860579025002,0.0170129481852319,24.0578422567505,0.0583990053494297,0.0135189141418419,0.0329487340351298,0.0406253321114487,0.0224969332448326,0.00407769733061524,0.00293709095354053,12.0547661284915,0.00781998601331768,0.0238256850558409,0.00331416334912271,0.0318583099794351,0.00939479298817675,0.0649041670207582,0.0146183196839389,0.00572128181057196,1.91598995207382,24.0578422567505
1,1,1,55,0.0041076553680888,0.382644972717029,0.0475450999362092,2.21028306372706,0.104167599299179,0.0601670811127548,0.0135189141418419,0.00795584640342261,0.0297791530762044,0.0245934916508449,0.00915746704115916,0.00293709095354053,12.0547661284915,0.00781998601331768,0.0238256850558409,0.321538156320281,0.310715864594555,0.0610990011914782,6.21730398737819,0.163841395339601,0.0362514569419851,1.05209614746448,12.0547661284915
1,1,1,56,2.79860359975612,0.952075832933178,0.242156317525655,0.0259948495284776,0.00814214995210385,0.382769363994138,0.493102516277677,5.42245085458451,0.0289405138145936,0.0518503209320358,0.315612386528176,0.576102479114216,0.07978289690387,0.27586871924878,2.6216608934065,0.921318262890113,0.451511569934124,1.89622571438068,0.066006610863435,0.646653893130496,0.0443762741411235,0.871486000944762,5.42245085458451
1,1,1,57,0.186428758806613,4.31572578735624,0.0310269505993295,0.273295558223277,0.330542887208928,0.112650524703245,0.015098128565077,0.00474181990020405,0.00422532758840947,0.231941010954393,0.00421117632340937,0.0521968572442313,0.691819828781391,0.0829776223639894,0.397268203547693,1.12335313109571,0.0728165510424505,0.023757445569585,1.7838465930055,1.3543632766505,0.12392257572034,0.534105238821453,4.31572578735624
1,1,1,58,0.0138917837297686,4.31572578735624,0.82876320643566,0.0270113573912796,0.153175391244431,0.0066591197022218,0.015098128565077,0.00534780381897232,0.00668664373620857,0.0859538146820461,0.00849215590807406,0.0521968572442313,0.691819828781391,0.0829776223639894,0.397268203547693,0.00612231699927697,6.06751950826156,0.0226359467886735,1.02089851731849,0.00574781818877593,0.0588758773355467,0.660612747114267,6.06751950826156
1,1,1,59,0.012028854958542,0.0106331705313694,0.0163556942172699,0.0913250679489115,0.00959988845292438,0.249787650790274,0.0126104167111459,0.0112366431844309,14.7959161370834,0.0233752261195733,1.33452363809762,0.0013589892223685,0.00656424636537532,0.019374099167121,0.0488777833192066,0.0911398234835416,0.100662821210574,1.65118098789562,1.02089851731849,2.91769815156884,0.109227883754977,1.07306550911436,14.7959161370834
1,1,1,60,0.00244267911456346,0.0269435065331869,0.0129998737617797,0.0336796774984191,0.00764014616923922,0.0583990053494297,0.011191702666739,0.00404110427223764,0.00236417362444812,0.00720426368339902,0.00407769733061524,0.00138596713636606,0.00515918458329616,0.0017303514312298,0.0238256850558409,0.00692335170216842,0.0135185564357139,0.00939479298817675,0.0943629224876382,0.0146183196839389,0.00572128181057196,0.0165535353961428,0.0943629224876382
1,1,1,61,0.0041076553680888,0.382644972717029,0.0475450999362092,2.21028306372706,0.104167599299179,0.0601670811127548,0.0135189141418419,0.00795584640342261,0.0297791530762044,0.0245934916508449,0.00915746704115916,0.00293709095354053,12.0547661284915,0.00781998601331768,0.0238256850558409,0.321538156320281,0.310715864594555,0.0610990011914782,6.21730398737819,0.163841395339601,0.0362514569419851,1.05209614746448,12.0547661284915
1,1,1,62,0.091253352965418,0.00824066764724937,0.0243983152865354,2.51249921839459,0.0735347656028472,0.327845016853844,0.0120673477461807,0.0151883641136564,0.0263305246711907,0.207359052836053,1.24573857057664,0.00110627867894169,0.0865862239423938,0.106833918969849,0.689253878485184,0.0366774006477669,1.6865700051199,7.2106705516788,6.21730398737819,5.24044477901252,10.2017772810383,1.71531807150696,10.2017772810383
1,1,1,63,0.186428758806613,4.31572578735624,0.0310269505993295,0.273295558223277,0.330542887208928,0.112650524703245,0.015098128565077,0.00474181990020405,0.00422532758840947,0.231941010954393,0.00421117632340937,0.0521968572442313,0.691819828781391,0.0829776223639894,0.397268203547693,1.12335313109571,0.0728165510424505,0.023757445569585,1.7838465930055,1.3543632766505,0.12392257572034,0.534105238821453,4.31572578735624
1,1,1,64,0.0138917837297686,4.31572578735624,0.82876320643566,0.0270113573912796,0.153175391244431,0.0066591197022218,0.015098128565077,0.00534780381897232,0.00668664373620857,0.0859538146820461,0.00849215590807406,0.0521968572442313,0.691819828781391,0.0829776223639894,0.397268203547693,0.00612231699927697,6.06751950826156,0.0226359467886735,1.02089851731849,0.00574781818877593,0.0588758773355467,0.660612747114267,6.06751950826156
1,1,1,65,0.186428758806613,4.31572578735624,0.0310269505993295,0.273295558223277,0.330542887208928,0.112650524703245,0.015098128565077,0.00474181990020405,0.00422532758840947,0.231941010954393,0.00421117632340937,0.0521968572442313,0.691819828781391,0.0829776223639894,0.397268203547693,1.12335313109571,0.0728165510424505,0.023757445569585,1.7838465930055,1.3543632766505,0.12392257572034,0.534105238821453,4.31572578735624
1,1,1,66,0.0518632677826759,2.27851368230405,3.3601522150282,2.21028306372706,0.0735347656028472,1.62236950885406,13.1762291915418,0.0375856285238852,0.0297791530762044,0.207359052836053,0.0123456103884476,19.5054314888518,12.0547661284915,0.106833918969849,15.2332913701083,0.321538156320281,1.6865700051199,2.21370080148286,6.21730398737819,0.163841395339601,10.2017772810383,4.32214617489361,19.5054314888518
