Subject,Session,SleepStage,Phi_,Phi_z
14,37,3,5406.60034222917,1.01131913216935
14,37,4,4763.35624698452,0.894303545348267
14,38,0,2749.02598032479,0.517825671196578
14,38,1,5254.51591044697,0.985620825821382
14,38,2,4551.09383128261,0.853759469784831
14,38,3,4287.077550625,0.804895359575846
14,38,4,5519.69990082092,1.03455654735979
14,39,0,4025.39542178252,0.755367091737864
14,39,1,4532.93793560526,0.849834485867201
14,39,2,3717.51558221491,0.697480021975951
14,39,3,3618.66756397807,0.680688995439553
14,39,4,4716.66527063298,0.883288668733664
14,40,0,4722.72022541667,0.889038419296073
14,40,1,4787.24116067552,0.899717965443544
14,40,2,5382.4026936045,1.01097553990796
14,40,3,7366.826060375,1.38568411208684
14,40,4,5179.69352565297,0.974223991269163
15,41,0,6189.11186856589,1.16165936902782
15,41,1,6646.55255869792,1.2505414426481
15,41,2,6833.53481675325,1.28256037999643
15,41,3,5579.45805683259,1.04663159125093
15,41,4,6882.06103366319,1.29087778916746
15,42,0,6488.04911273506,1.2156946365356
15,42,1,6932.62109786582,1.30105956045281
15,42,2,6554.77140529127,1.2313118490234
15,42,4,7760.41244962179,1.4636780277572
