Subject,Session,SleepStage,Phi_,Phi_z
11,28,0,2807.24350105556,0.913832183670657
11,28,1,3586.44705191667,1.16626905718215
11,28,2,3302.68915640785,1.06768189098033
11,28,3,2682.77479062269,0.860417098883858
11,28,4,3561.18801745748,1.15759965829641
12,29,0,3423.5594173254,1.11433278844105
12,29,1,3516.1888828,1.13739114663162
12,29,2,3017.20296636152,0.985548171901346
12,29,3,3514.87450221,1.13969148786592
12,29,4,3311.409519,1.08607333860519
12,30,0,3160.50424767157,1.04861776945725
12,30,1,2639.79165003704,0.877188024664855
12,30,2,2733.850948641,0.881870054265529
12,30,3,2814.07492754167,0.921711532093605
12,30,4,3139.87075944048,1.0391860955992
12,31,0,3257.97687364167,1.04718097205662
12,31,1,2476.91568985938,0.802018517611386
12,31,2,2720.35945078947,0.874489653845309
12,31,3,3517.36453551331,1.13894546909792
12,31,4,2106.87744193056,0.665387901998299
12,32,0,3064.97817536814,1.00172342619085
12,32,1,2841.32612281944,0.938148081860691
12,32,2,2872.32651764687,0.919452204434472
12,32,4,2452.88900409357,0.798310460557746
13,33,0,3939.67457476471,1.26420890764558
13,33,1,3427.44121290714,1.09424666379049
13,33,2,3551.38910802164,1.14086500543922
13,33,3,3757.01595623846,1.20043177268306
13,33,4,3600.43913861434,1.18089963233097
13,34,0,3502.97855718333,1.10256079270612
13,34,1,3402.31590208333,1.03787495000313
13,34,2,3036.7461122036,0.961539161773128
13,34,3,2327.16197022619,0.772438971170094
13,34,4,2720.37381580729,0.864868813801688
13,35,0,2896.02958397917,0.912339154441021
13,35,1,2465.76591696667,0.792946849629306
13,35,2,3050.69683958808,0.973424683518933
13,35,3,2954.78351119565,0.935711046165626
13,35,4,3173.34071945238,1.03275558057255
13,36,0,3933.77572370833,1.16759930771511
13,36,1,4256.1268486627,1.34974177311643
13,36,2,3351.66157858398,1.08010132149671
13,36,3,2835.08318220833,0.870173149644971
13,36,4,3516.48806401,1.106172889167
14,37,0,3232.15653456609,1.06006312706998
14,37,1,3126.71389899537,1.02056062644134
14,37,2,2879.15219406776,0.947535179019768
14,37,3,2568.98917947917,0.837944316645182
14,37,4,3048.9231592,1.0002158712326
14,38,0,3003.62963874359,0.978463841447169
14,38,1,2860.28637660354,0.942061139178859
14,38,2,2895.30384982005,0.967827475665627
14,38,3,1834.93877883333,0.632416704347693
14,38,4,2721.59961866312,0.901579416988525
14,39,0,3250.4035275874,1.06468304351641
14,39,1,3742.12643522368,1.2378255196712
14,39,2,2634.76917673246,0.877906362564474
14,39,3,3310.23010056579,1.1163262375086
14,39,4,3525.11143450532,1.14722486812827
14,40,0,3380.44149497,1.13123812485176
14,40,1,3051.01590109292,0.996388141657766
14,40,2,2919.84723315741,0.961822317663557
14,40,3,3222.24179425,1.05878753586613
14,40,4,2983.64653676142,0.983062716921783
15,41,0,3056.82334743798,0.98356517813741
15,41,1,3251.20084059375,1.06627793446989
15,41,2,3001.19250819481,0.952326204221187
15,41,3,2525.01024788318,0.813590441750414
15,41,4,2546.638959625,0.79910981201611
15,42,0,2998.11923736321,0.964072020717046
15,42,1,2886.92313114266,0.935817824015986
15,42,2,3022.62431872698,0.987672195867323
15,42,4,2981.77265058974,0.988196168337444
