subject,Task,Sedation,scan,model01_sampling2,model02_sampling2,model03_sampling2,model04_sampling2,model01_sampling2_5,model02_sampling2_5,model03_sampling2_5,model04_sampling2_5,model01_sampling3,model02_sampling3,model03_sampling3,model04_sampling3
14,1,4,61,0.00338307247811064,0.0191983157762703,0.0121726309524472,0.013329199353689,0.00427160292740002,0.0145081930578695,0.00613655582597859,0.0109740544124192,0.277337534865272,0.12751431987404,0.0205180710386161,0.00652987801746726
14,1,4,62,0.00338307247811064,1.94323504698886,0.920888121083369,0.269702159128514,0.00427160292740002,0.600934941898843,5.75918112172187,0.0580844146095899,0.277337534865272,0.979130542714592,0.546844030437205,0.406355114361159
14,1,4,63,0.00174053223649104,0.000995895753029652,0.0607581528799409,0.065832647716957,0.0378202230971791,0.00699858329976559,0.00286242278313664,0.0119611184217276,0.020660354687308,0.00165590880403034,0.606361221118054,0.0135126712009716
14,1,4,64,0.00174053223649104,0.000995895753029652,0.00414245496479716,0.065832647716957,0.0378202230971791,0.00699858329976559,0.00212572042402972,0.0119611184217276,0.020660354687308,0.00165590880403034,0.0619341114633722,0.0135126712009716
14,1,4,65,0.00730392421782619,0.000665066024661224,0.0989380956741773,0.0137325777920407,1.91080139566358,0.00724148061589967,0.0743769656207117,0.072089981487587,5.21482156667783,0.000966792297981284,0.0337426699323696,4.89189322656399
14,1,4,66,0.00398397086316451,0.000813989744958762,0.0989380956741773,0.0193371084495894,1.83389706066222,0.00624777062038772,0.0743769656207117,0.108640135353585,0.114400606173518,0.000774684369677376,0.0337426699323696,0.0236629963244374
14,1,4,67,0.00398397086316451,0.0065691106384032,0.00745943103111905,0.0129708079332419,1.83389706066222,0.0214254701364363,0.00389183269551145,0.0475799354968332,0.114400606173518,0.546167159681693,0.127543001214397,0.922028344770733
14,1,4,68,0.00124453354839313,6.21023877931132,0.00745943103111905,0.0129708079332419,0.00721115762066263,0.637482764244853,0.00389183269551145,0.0475799354968332,0.180885706099087,11.0493544435714,0.127543001214397,0.922028344770733
14,1,4,69,0.00124453354839313,6.21023877931132,0.00425213042158914,6.8912389689197,0.00721115762066263,0.637482764244853,0.00215396395824063,0.0439808350560814,0.180885706099087,11.0493544435714,0.0185517287515491,0.360206228307708
14,1,4,70,3.86673004176337,0.00184407250857868,0.0131096861830899,0.0149804465776231,4.70314252951717,0.058781160352107,0.0524183671946732,0.0116614649349485,0.0555382723242042,0.00156576526082832,0.0102773762802326,0.0119779427458475
14,1,4,71,0.000620707296299473,2.69375177988024,0.0192768024702789,1.23806085594729,0.0240064723115801,2.44096122050709,0.0821854758375142,0.527942905773459,0.220962654440086,2.52598384512672,0.0669370269658291,0.0232817923470257
14,1,4,72,0.000883104601919083,0.00127320285387396,0.00871300579966525,0.0214568166378842,0.133644566829156,0.0604323139833806,0.00319536894757158,0.017085986590712,0.104550108465819,0.057889649135799,2.25994116076443,0.0117396047721513
14,1,4,73,0.000897750112465162,1.64216695666115,0.00907698414278454,0.269702159128514,0.00736722400318743,0.364219378319489,0.00238198008933375,0.0580844146095899,0.00800396871639767,0.0060859153008551,0.0378197835178233,0.406355114361159
14,1,4,74,0.000897750112465162,0.00910392688836298,0.0065094095578015,0.269702159128514,0.00736722400318743,0.0157602387456031,0.00323061640213416,0.0580844146095899,0.00800396871639767,0.0114461766147442,0.08619441522889,0.406355114361159
14,1,4,75,0.119729610466384,0.0182330452859132,0.0065094095578015,0.269702159128514,0.955168806887112,0.792073675467225,0.00323061640213416,0.0580844146095899,0.374275488974876,1.5836940664815,0.08619441522889,0.406355114361159
14,1,4,76,0.0283482787975696,0.000995895753029652,0.0607581528799409,0.0828380086193806,2.25413040754123,0.00699858329976559,0.00286242278313664,0.0794567513082237,0.00455752531649299,0.00165590880403034,0.606361221118054,0.113855813530715
14,1,4,77,0.000802403186490074,0.000640656530672653,0.00414245496479716,0.065832647716957,0.0120439420621171,0.0141582685572167,0.00212572042402972,0.0119611184217276,0.00885224914012733,0.00156432977115515,0.0619341114633722,0.0135126712009716
14,1,4,78,0.0854743932854481,0.0216496791213872,0.0365807374330535,0.0535350511466675,2.26520734016473,0.0887522516391484,0.0523307570945141,0.0112915553694374,0.00180731126835369,0.091920451062297,0.0119698672891641,1.90254890279957
14,1,4,79,4.08077424600559,0.0216496791213872,0.00566199725296567,0.0535350511466675,0.616936563209308,0.0887522516391484,0.0109239890567321,0.0112915553694374,0.329151546054456,0.091920451062297,7.42926696868823,1.90254890279957
14,1,4,80,0.00180447242123949,0.00124735297840407,0.00943742850255752,0.0176318293820907,0.0197780909541049,0.038419772750054,0.0047967044942784,0.0118447412469275,0.0994644344124073,0.0107276492747477,0.0154497570734287,0.00876093373947174
14,1,4,81,0.119729610466384,2.51695835945326,0.00745943103111905,0.0129708079332419,0.955168806887112,2.07161837788099,0.00389183269551145,0.0475799354968332,0.374275488974876,0.0170259236292089,0.127543001214397,0.922028344770733
14,1,4,82,3.86673004176337,2.69375177988024,0.00871300579966525,0.0217186471022622,4.70314252951717,2.44096122050709,0.00319536894757158,0.043111191494626,0.0555382723242042,2.52598384512672,2.25994116076443,0.559760086882533
14,1,4,83,3.86673004176337,2.69375177988024,0.0192768024702789,0.33821659836595,4.70314252951717,2.44096122050709,0.0821854758375142,0.0181396272051259,0.0555382723242042,2.52598384512672,0.0669370269658291,0.0410947599927035
14,1,4,84,0.054172621804101,0.0191983157762703,0.0192768024702789,0.33821659836595,0.440359489378172,0.0145081930578695,0.0821854758375142,0.0181396272051259,0.0116757612763609,0.12751431987404,0.0669370269658291,0.0410947599927035
14,1,4,85,0.00338307247811064,0.0430366111738532,0.00853844602313907,0.266776000049596,0.00427160292740002,1.18153452720116,0.00990551828128377,35.7150471221952,0.277337534865272,0.0024913314637664,0.0121143670388924,0.55795050429663
