Subject,Session,SleepStage,Phi_,Phi_z
1,1,0,5946.11852205556,1.27914090086863
1,1,1,732.822866440476,0.452693326149179
1,1,2,2650.86502694697,0.707200841509808
1,1,3,1518.30976700806,0.55038576122328
1,2,0,2752.91981535,0.739401626925656
1,2,1,843.138110760417,0.345763492612426
1,2,2,2790.41864928382,0.810393133674702
1,2,3,3074.73292006667,0.833480085388461
1,2,4,3088.35908180506,0.849648442718642
3,4,0,762.827737866666,0.284549422715226
3,4,1,5368.67474426786,1.32067327532803
3,4,2,2766.98565283025,0.780540345005361
3,4,3,3805.55006607407,1.00787910413695
3,4,4,2433.88622991667,0.825004164691766
3,5,0,3585.22315773529,0.943257870228501
3,5,1,1422.44837726894,0.564088066311841
3,5,2,2205.96097561049,0.731739039750572
3,5,3,3585.0133114788,0.980426899739809
3,5,4,4060.84869461184,0.994167412561555
4,6,0,2055.24469351923,0.646315054463637
4,6,1,6247.29738573529,1.44723896688798
4,6,2,4595.91575810807,1.15731811419286
4,6,3,2214.8820595,0.762368915743265
4,7,0,7050.22177791667,1.68133506566627
4,7,1,5020.89439116071,1.23377533377704
4,7,2,4205.49001818882,1.13267087664544
4,7,3,2957.86892957927,0.978382246821323
4,7,4,4430.14146935714,1.15683940953567
5,8,0,1653.66336125379,0.633516312768301
5,8,1,3379.95561859028,0.85190820832214
5,8,2,3837.07538180316,1.08598207166632
5,8,3,3808.40404793287,1.15980859383618
5,8,4,1804.01084686232,0.695250388286591
6,9,0,4135.33424768333,1.14302657048781
6,9,1,3004.42348627083,0.797075837666513
6,9,2,4524.82366855226,1.13805157654889
6,9,4,3773.68193653333,1.05605301883463
7,10,0,4089.522397625,1.10641103839728
7,10,1,3777.34671697222,0.950037563129385
7,10,2,3282.20169134016,0.899419601790599
7,10,3,3130.71631044965,0.950186730281736
7,10,4,3688.7277734537,1.03821523080295
7,11,0,6790.39107828968,1.63943246807452
7,11,1,6648.51245691667,1.69396655558505
7,11,2,5018.85518672917,1.18614657259011
7,11,4,3772.52041042803,0.9319180388223
8,12,0,2184.21390986191,0.638406781395754
8,12,1,3143.69878869318,0.89796784881641
8,12,2,2272.78181004444,0.653364131756326
8,12,3,1762.58280605556,0.521988648709
8,12,4,1973.083638275,0.663304283314801
8,13,0,3694.26779784596,0.978820826775328
8,13,1,3571.05222893849,0.95255793011672
8,13,2,4309.18823334984,1.10027035987006
8,13,4,3955.67751990365,1.03227225023666
8,14,0,3496.20582027976,0.912577561939145
8,14,1,2003.99047773,0.637915018315045
8,14,2,2510.57625505723,0.72098609458107
8,14,4,3875.20394980476,1.03658718501969
9,15,0,3618.71855018116,1.05774110816133
9,15,1,3054.48478825417,0.882512542997722
9,15,2,2419.26469845734,0.750741227206048
9,15,3,3100.63856391667,0.796569514969011
9,15,4,2119.47714379,0.70053977213311
9,16,0,3503.54778119792,0.928189062654766
9,16,1,4727.70069822149,1.13119215873363
9,16,2,3092.85377311577,0.802451409056428
9,16,3,1755.35251266667,0.668535558907685
9,16,4,3811.11848391199,0.999800951567987
9,17,0,3155.50221995238,0.898949251321522
9,17,1,2700.51263089881,0.849078422427227
9,17,2,2916.91680997245,0.861464739420278
9,17,3,1883.05032960784,0.589593255747684
9,17,4,3659.06135665705,0.957800214151526
9,18,0,6103.96657059028,1.54431862671684
9,18,1,2906.19652240104,0.72859021611507
9,18,2,3828.97421146599,1.02555340449241
9,18,3,173.31705925,0.223870865713875
9,18,4,6392.84827400641,1.46491742398864
10,19,0,4506.59475127778,1.14434543533989
10,19,1,2407.24952773656,0.771966740756384
10,19,2,2783.28708383906,0.819894744031389
10,19,3,3085.22954566667,0.706792327147068
10,19,4,4419.93264041176,1.16361304655095
10,20,0,4263.02553633075,1.0451441334609
10,20,1,10366.6491648333,1.58381078246667
10,20,2,3189.16954032018,0.876092169289769
10,20,3,2377.74241383333,0.804796171925993
10,20,4,4365.49559496333,1.08300641721281
10,21,0,2333.31920894259,0.793924026000346
10,21,1,2296.3229381358,0.77962998839333
10,21,2,2922.47568143271,0.865640881333926
10,21,3,446.215673916667,0.603672046549673
10,21,4,2713.3823579375,0.829693698881246
10,22,0,2447.84060267347,0.772439929824814
10,22,1,303.727308666667,0.296742597610643
10,22,2,3100.99594301294,0.871599671839346
10,22,3,285.370392,0.631671179269749
10,22,4,1145.6965155,0.699067762834138
10,23,0,3080.91214098636,0.854112402381292
10,23,1,3080.01549680655,0.935911232209133
10,23,2,2918.6730864128,0.881939059152688
10,23,4,2165.41630228659,0.766257076210924
11,24,0,4312.20063012179,1.0010676089582
11,24,1,2532.34553534375,1.01638082218727
11,24,2,2140.64905930133,0.697878802025049
11,24,3,2355.45970532203,0.704428722047403
11,24,4,2379.29590502083,0.863722579139199
11,25,0,3218.61951219444,0.897385234344822
11,25,1,2346.78370214286,0.667522811201128
11,25,2,2965.6705661093,0.838239024404227
11,25,3,3916.74814620139,1.05153478556732
11,26,0,2016.17715600694,0.639222733753831
11,26,1,3299.06784138636,0.842208868407608
11,26,2,2291.60792483892,0.741881119705028
11,26,3,2588.0114763837,0.843779557401232
11,26,4,2173.96423905556,0.665350184566676
11,27,0,3074.02498888889,0.774449734686193
11,27,1,3135.44531233642,0.841566151377633
11,27,2,3027.64711170606,0.87859104853558
11,27,3,33.1539204166667,0.0402813742762629
11,27,4,2770.8617633125,0.822766556486234
