subject,session,SleepStage,model01_sampling2,model02_sampling2,model03_sampling2,model04_sampling2,model01_sampling2_5,model02_sampling2_5,model03_sampling2_5,model04_sampling2_5,model01_sampling3,model02_sampling3,model03_sampling3,model04_sampling3
1,1,3,1.18013856766681,0.00981468861420445,0.511323885145873,0.055601012598668,1.17773498099677,0.12873763178435,0.571275073064048,0.0122999324163775,1.19662807445611,0.131477426612737,0.244365904725347,1.12690586585425
1,1,1,2.80819838769101,0.306208870883834,1.40130461347948,0.463805385317869,1.78154378990977,0.88898989343586,1.1090484049929,0.767916189899669,1.47627856109743,1.20664604036427,0.0856201069490754,0.279315906790805
1,1,3,1.53381399031285,0.584315431821112,0.0108269353375499,0.401239550887444,2.04569827543851,1.1960669814705,0.0335789151547513,0.159446155304308,1.91815582571194,0.0853847546353804,0.14392118579166,2.58857641791972
1,1,3,0.39359169699241,0.877495403672547,1.76835742144461,1.03320369026741,0.875216810065138,1.77247151103987,1.24246540296928,0.298834335336965,0.847078845943917,0.0978956731510578,0.0848346526105083,0.440166597845947
1,1,3,3.94747033076169,0.305195232866108,1.35333015416307,0.742867969443753,2.94883023123622,0.843125133408874,1.10424666241675,0.304044708716674,2.65587042069032,1.06010456311389,0.0778006242772886,1.76675600354378
1,1,3,2.3356141587664,0.307899129283274,1.63295693796154,0.801133829758575,2.34480992489662,0.671077538900456,1.06202349601571,0.925223980301297,2.22135692336282,0.0571052910104045,0.151500986031873,1.61318792292945
1,1,1,2.80001746369507,0.591187667778131,0.868174369616953,0.37744992308802,1.77941330747448,1.21705125368321,0.426763555401889,0.151193363985071,1.48412537455693,0.140076612577364,0.0351699654042263,0.580330681882513
1,1,3,0.835084916489168,0.0108466564191241,0.778142960899819,0.702890648222139,0.312400488979279,0.125915609609548,0.715678958868543,0.780311977691838,0.349209969754676,0.584596535371036,0.103115584598322,1.04080322193096
1,1,3,1.6290103952468,0.412881883137661,2.00561799760493,0.705544786818554,0.614407709884803,0.581224909384952,1.42800004180973,0.77226523404084,0.466244014810319,0.184563635406035,0.142598404260254,2.0457733586114
1,1,1,2.68877550813152,0.312327270723148,1.31240888862734,0.377245775440512,3.21733306085962,0.671286150864729,0.60148496173719,0.15662491448647,3.06493844017631,0.145973588376884,0.0509292070306592,2.22910414035771
1,1,3,2.68874143683006,0.304757043702464,2.52176169119078,1.64966809123649,3.21035475683617,0.641897776740123,1.76603942645819,2.438245270459,2.94739676116661,0.0520306511890747,0.146909082760049,0.755722768112597
1,1,3,0.369855142519273,0.0137922565415527,0.822451699704108,1.03667035549257,0.875117568651326,0.109710501647804,0.556091150439607,0.299826190412825,0.991232724032894,0.114699908169673,0.204397240173731,2.06023801649128
1,1,3,0.00913702015812604,0.400769490581685,1.27651629533812,0.640385288665931,0.00782568466821498,0.774173290318735,1.44390647575283,0.162990555858817,0.0628834134804101,1.4324382358239,2.68893338977582,1.54886827147736
1,1,3,1.17215701744904,0.0169881753460943,0.817988062376418,0.850934189848753,1.17536240882386,0.122435349920632,0.545156409715613,0.916127380997947,1.19930049452672,0.0703342184592942,0.184110226745833,0.740188052753102
1,1,3,0.810863075675521,0.0051434506757452,0.947542282441017,0.797620723088006,0.312922375534147,0.0698462373438303,0.815685132512103,0.912467662723223,0.37278711409617,0.149382305946328,0.0481635138940951,3.35814823092445
1,1,3,0.370144431998833,0.306324717581227,0.416691081885266,0.43058331535948,0.878067523959477,1.08432178602828,1.23059445446525,0.767274196857478,1.07921850883294,1.46050541672654,2.82748588058723,0.168538371770767
1,1,3,0.83498086785658,0.309308753816248,2.47540800442845,2.23771332471547,0.31405941349369,0.64733145872835,1.50815764340462,1.97280571645156,0.474946159905632,0.0532809999409708,0.207742689304096,0.169705556617615
1,1,3,1.17981956411222,0.297084172689389,0.0524988087031483,0.481256451248057,1.1819737732029,0.880264736478276,0.0594604591678383,0.764438339723199,1.53563983977041,1.28182298201498,0.1308403072709,2.15160927972454
1,1,3,0.0166603549986684,0.694732947092692,0.394888925188003,0.804420185780367,0.00646497644964557,1.2843990351471,0.578335466704732,0.925162274229125,0.0584514664674136,1.21381514020832,0.314109320696432,0.311276270090353
1,1,3,0.35378516184214,0.299453488078652,2.05713745640814,0.289539877828917,0.875830666984794,0.644740256433357,1.18436844506623,0.0136994156526088,1.02213627840977,0.104251274110456,0.153435197394216,0.946021494298427
1,1,3,1.18775196939558,0.0186473953611009,2.04484785820132,1.58098716335736,1.1783492206855,0.211240348689441,1.29346848714501,1.67676267402193,1.1942358932662,0.229175443517347,0.188719774902321,0.473548004977021
1,1,3,1.99787117152129,0.0197813695202436,2.01639754678906,1.49696404783878,1.4780354414677,0.07621364843068,1.28526513210161,1.67633180053996,1.28519299321455,0.0609151554026603,0.263273678979202,0.115420169116404
1,1,3,0.000799247755065329,0.689783467488724,0.977906504282436,0.546256212879938,0.00415889880119155,1.46643756363856,0.746384686146931,0.00484480204350659,0.155988643073935,1.88853004646303,0.227888464786786,0.491491309657656
1,1,3,1.63691828998826,0.592985999679306,0.815522741076361,0.0118787625348378,0.6118721208516,1.24535437867939,0.502219995254113,0.00177237950137866,0.548845764757609,0.10335808964249,0.0426691809064534,0.321210442598026
1,1,3,2.68052807992957,0.298393665986087,0.123914076822955,0.0286375395980335,3.20916173976825,0.662933127677041,0.258850186101737,0.00500518599027665,3.04949442833814,0.191729691311228,0.00319615960934308,5.3679800766165
1,1,3,0.0166846695990399,0.0104942254112376,1.80040528536094,0.388747310280298,0.00721076111133286,0.0833530728246575,1.1170292783513,0.149907849642887,0.140649097076554,0.0942460770603658,0.0539833145195381,3.14822624206645
1,1,3,0.00854287007296181,0.0188865600272663,2.87142993466477,1.87005434247624,0.00455474014382078,0.114234367653803,1.67409673912956,1.83768727537409,0.145037462157189,0.0537822607610067,0.12653099466335,0.43049379832625
1,1,3,0.0167568319327663,0.0186230923643197,1.24945964694514,1.61895375563162,0.00544516492244187,0.11410633603102,0.801201727250509,1.84229238041858,0.0194887072147077,0.0792732619020618,0.148206275171378,1.94690466320073
1,1,3,0.0087736262964603,0.402117717569978,0.980629542872603,0.00675332539772079,0.0167019458149008,0.573381221300046,0.646975133264811,0.00486080247199853,0.289896342108119,0.184806618229467,0.104734878977186,1.92035612256309
1,1,3,1.9981954017547,0.0324539222814535,2.17645589601031,0.281141857772951,1.47910629576753,0.185771515706836,1.56597766410556,0.00335847825658195,1.28218636074029,0.176098084916852,0.158659189806297,0.333445089362579
1,1,3,0.826917475988574,0.309611149217764,0.889843485483485,0.0302518270293678,0.312843192121125,0.779066527689961,1.29886908031046,0.00436063268807795,0.35168908773477,0.197544993358732,2.85867837041987,0.223731786249875
1,1,3,0.370089903315321,0.0128782663827816,1.75968844172239,2.34053959159306,0.876088676710056,0.0761538017748261,1.59881614283615,2.12092131139132,0.992618714635086,0.173025591880022,2.70055022584342,2.13197919043909
1,1,3,1.16384455299335,0.0205535860231213,2.05982530753313,1.06721632186301,1.17687227866789,0.0948967162422961,1.16411591853938,0.924033247248482,1.20648278238286,0.0472809388722914,0.139506221256189,0.539768672953769
1,1,3,1.87851730891193,0.309328789638256,0.846611983209751,0.382530987476314,2.91340335886602,0.813993098590262,0.588958434254458,0.159091203646226,2.76542365185087,1.05795276879297,0.0471004582558579,0.361847594127109
1,1,3,3.49088465327345,0.0194879418951236,1.63746022173618,0.711127252844996,3.5114657843484,0.144363402618756,0.980826481309433,0.766151946504975,3.13571835051941,0.190618802184274,0.084995274330803,1.86184875203224
1,1,3,1.62093298830413,0.00866491549867274,0.82272749593996,0.59964649379209,0.608301049229176,0.0985298982936684,0.49468833935432,0.0046738575291868,0.460343662351168,0.109360656352794,0.151729303497363,3.52971261012893
1,1,3,0.386168289684217,0.885292904425959,2.91534489546246,1.28941096107471,0.876048293811957,1.82310483974551,1.65979511712831,2.2933975843008,0.850218651617823,0.0418798893671189,0.201058538720576,0.151706985159052
1,1,3,0.00885093357716087,0.295188239413019,0.212845885071827,0.376568841701105,0.00767133185325802,0.967348936662199,0.39106117466402,0.165906528138684,0.15423783384533,1.83650714895374,0.081958666250811,2.38247436755611
1,1,3,0.000186663799880244,4.54803600377611,0.480262351807354,0.0111880270671595,0.00345822198778541,2.82252052656033,0.400727996971587,0.02269164234552,0.156273879691424,1.44042670307053,0.0521812226061924,1.08513040010495
1,1,3,0.00856850386881519,1.69643150350654,0.782114416035848,0.0339333822822471,0.00569374293158143,0.717853020350618,0.748203084963337,0.0270260108097805,0.158584151495592,0.583783933202053,0.0761096468923373,2.03339645206379
1,1,3,0.362572932569962,0.00528349583771919,1.37379293874282,0.803855654183596,0.874225253370122,0.0632251432192403,0.939545035481963,0.9168949905122,0.866080416559181,0.130116355877837,0.256102975841132,0.730949109717205
1,1,3,1.18013859539955,0.591509300271372,0.0131341256787068,0.0341722421119908,1.17924214116343,1.17954363245953,0.101747270603827,0.00288335201912973,1.32263024413454,0.159121098656546,0.00583167768971165,2.35711943845333
1,1,3,1.16416754241547,0.302334239127468,1.10586637889129,0.797443353967188,1.17620323756089,1.01189995970398,1.05447208529326,0.912132280795188,1.21417245170905,1.36041192979988,0.123693239153592,0.447192992689154
1,1,3,2.33493568832435,0.29830734854344,1.243660670623,0.00487353491983129,2.34514968739649,0.728542499408791,0.738043302233226,0.00175620157442752,2.3604637141967,0.663137002927292,0.114419315854951,2.14094058194769
1,1,3,3.13733807654975,0.30728633095053,1.58975316563548,0.435418723015344,2.64975046101431,0.637788487443911,1.11435322071802,0.764336980361312,2.66378175172106,0.048111608783194,0.206910525702229,0.163498373206808
1,1,3,1.51746001983028,0.587209005256446,0.132407322044935,0.0378203940395739,2.05011037034218,1.17048639121248,0.259284517986562,0.00459409509739676,2.03721082403574,0.251312656060786,0.152468087660704,0.641516190303271
1,1,3,0.00137788253746791,0.00485971294327991,1.20335979246567,1.06424112297394,0.0148611312469915,0.0172453036642161,0.818542821287973,0.920383497747195,0.31237836150971,0.184659802308884,0.0758339983754422,0.846844249974947
1,1,1,1.97390548718274,0.304054421088745,0.51428852274774,0.275231134536867,1.475349633958,0.727021667923582,0.734349556805292,0.0114707263155823,1.33013558884994,0.604105547500278,0.0402024992533444,1.01757258603074
1,1,3,2.43943247740112,0.0247891863709416,1.20839364318361,0.80855325600292,0.916861736971175,0.121306152145958,0.901841717893256,0.912688147186269,0.915823505632304,0.0428252116676602,0.151818949891886,0.329428426325831
1,1,3,0.00819030408368012,0.586994652470161,0.551250142094739,0.00625981405477092,0.00431393408011327,1.18307433691325,0.483881556303985,0.00588718673004864,0.260885546213652,0.0614194384641874,0.00859158839996947,4.04060459810805
1,1,3,0.000344051712482738,0.688219017436321,0.639862284219203,1.22302573372696,0.00567468344881674,1.11845448730016,0.680016359705433,1.67896623987359,0.153281989710009,0.44869035845209,0.176918722397154,0.679167918563077
1,1,3,1.87813663656723,2.66184004277918,0.535803310872113,0.799082756357048,2.90596785408002,2.30928916217601,1.3832607242646,0.919325810982802,2.72335037482031,0.803835301312141,2.72468125504633,2.34012398222306
1,1,3,2.34357104580955,0.296952505469911,0.507198920242922,0.383446272951216,2.35172958552645,0.755149402883094,0.295906673537973,0.159915093440145,2.2513809596677,0.689631236289375,0.0978516206004878,0.644760205049652
1,1,3,1.1640229415802,0.00630533465803784,1.67053770394254,0.292398771571798,1.17899978067617,0.0568143243763898,0.891094933432722,0.0208718282113336,1.19686920686365,0.0951682871951363,0.0837863390842176,1.01664867398917
1,1,3,0.369795617188888,0.00628968924006823,0.123867309200314,0.029538359095565,0.873985492146668,0.1049689232764,0.261759982472867,0.00481731968446976,0.859184163653651,0.176830159939432,0.0703522558520323,3.94597910448285
1,1,3,3.14540155970621,0.875020285518124,0.13334863481356,0.00449425334462837,2.6492137230124,1.87368632446199,0.292970590170913,0.0116992913497119,2.33865032969112,0.654065466190712,0.0741686403620018,0.906113387713792
1,1,3,2.69701740767272,0.588945700012746,0.189154186253591,0.00621122536519141,3.21240271957735,1.19318419080965,0.324677282262779,0.00128289984814494,2.92249860662389,0.118489558709839,0.0135150822019111,0.500213778093197
1,1,3,2.33567408643811,0.304224646439928,0.855000765217208,0.439120363016759,2.34725489020618,0.654477407701618,0.728733464029536,0.765073553642109,2.10933534621812,0.10048727632245,0.154037842186566,2.04365187767995
1,1,3,3.96335486332537,0.881277290008654,0.986496154959771,0.374069294203999,2.94943174067251,1.75832504112606,0.663566747355586,0.156044007122744,2.5261634586951,0.0614951944947761,0.0156454545022688,1.88514522787912
1,1,3,0.0249701436758349,0.0128912477925065,1.21618869924564,0.376443552712464,0.0107007873211957,0.163637071522216,1.47792440429623,0.150710953612979,0.155595319419078,0.215667418261459,2.77617213396263,2.11890958961439
1,1,3,0.826908645015022,0.303881243201137,1.68725221936969,1.32072687018501,0.310629661913283,0.789987215979827,0.897542050584986,0.300959650026437,0.372622247676841,0.645543598458591,0.238428903877956,1.79829432124843
1,1,3,0.00816303276047892,4.16189348260081,1.58980484270273,1.48993581623038,0.00702965092213408,2.37381880657424,1.19346736541827,1.68275650482805,0.184414975044513,1.35008174588425,0.141258586753413,1.82431068967907
1,1,3,0.810819628461673,0.0120068112235016,1.67575332082476,2.01816981780337,0.309867700711478,0.416965433491313,1.19082387208268,2.59278159792469,0.264278020563184,1.70873525054341,0.149204281491725,0.256409151775892
1,1,3,0.826628593221633,1.68616970834656,1.24482677490835,0.796355100316254,0.311068562165068,0.688235241476197,0.742642583023219,0.31047548508056,0.480180036066401,0.548387072739338,0.0504709044679143,2.01787788874594
1,1,3,1.1800584251616,0.019026793048566,1.66147377955754,0.923604498322118,1.18132736225597,0.0879258653040731,1.68364481058276,0.158925759238189,1.21665498244288,0.117492785372267,2.71707208255202,4.66078465700537
1,1,3,1.97372143773,1.68936659860059,1.33540622969174,0.698222276423771,1.47471647272482,0.72919342602072,1.09786234074453,0.771967474479019,1.28831844327443,0.644932406277733,0.153870646869803,1.8700569336731
1,1,3,0.00942916452374746,0.800740801267241,1.67811531986812,0.750154875237241,0.0153960237018754,1.06357953243095,0.941120144271514,0.297757783246521,0.188509390332716,0.276656917077502,0.0529573742060152,0.45858226226935
1,1,3,0.835118074285224,0.0118941636697115,3.21532631151066,2.87412082162976,0.314713720953563,0.259122576360872,2.041333046929,4.11223901304319,0.384248651719003,1.02720525458118,0.185787668205547,0.395582510444896
1,1,3,0.843396449614389,0.301717150567327,1.1618569405775,0.695766539535372,0.313053311301812,0.636651851056676,0.913512593560997,0.769459463413162,0.243492964257071,0.180688555449789,0.169583598115604,0.68119402747907
1,1,3,1.9820769772338,0.589164336507101,1.87138900491347,0.374955857568326,1.47931183724112,1.44061633250214,1.44271225320558,0.160334353841779,1.28808510576572,1.21078161167581,0.150575677137923,1.12247129199639
1,1,3,0.818956318390378,0.302431364914939,0.622121003514594,0.284459125407387,0.313741558142147,1.37270957722583,0.392407803778865,0.00370135206198221,0.61283782988921,2.66754784933576,0.104019302848993,1.50685036000563
1,1,3,0.0162865323137466,0.302381873763606,0.248613152467549,0.855353522393691,0.00828581012671237,1.01491511356654,1.2232212080962,1.5332766902295,0.157625397342398,1.40452605607552,2.73481497639471,0.348608442995408
1,1,3,1.51689098612797,0.295437140798103,0.13094675062691,0.00278425175291021,2.03896887386515,0.632531695701419,0.238216263053085,0.00694030909391011,1.92653068818665,0.203973099759717,0.00674304947343192,1.8346829238661
1,1,3,0.722990804734146,0.0174867080644556,1.66743309551273,1.86245196745179,1.74323735460902,0.076773109860311,1.22266286914559,1.82467768641758,1.80233779040356,0.0520344046964058,0.119692725491095,0.279052034530467
1,1,3,3.8436264390078,0.304630916732692,2.56628187125946,2.29066071178164,4.37968049306932,0.680294220035677,1.66056948252348,2.59041833772828,3.97176852128665,0.0774608911300705,0.147332959976866,0.365931625988155
1,1,3,2.32722796944436,0.587671118898268,2.09982203071977,1.11173070923151,2.34295108013763,1.21783638209762,1.12750116984482,0.458277117011983,2.22216536715515,0.064133753359988,0.129664125790047,0.13898680199955
1,1,3,1.16367642715656,0.293666184409404,0.0177986050474343,0.439703439292954,1.17315815101028,0.703216919919213,0.299708358608242,0.777297824624842,1.0990164289012,0.607928861248618,0.105070578065694,3.39938587081992
1,1,3,0.00869970034854395,0.0121217611543303,0.416955705370103,1.60287587098635,0.00416372843936643,0.144075750783839,1.04629229576118,0.922105290072423,0.0124886181600834,0.174997216474777,2.8315127219799,0.358208964445353
1,1,3,0.731271185840399,0.296492832773988,0.431887054117626,0.0128973744963145,1.74391201792466,0.714479302654093,0.261159977301319,0.0117957017427827,1.69230958537894,0.563966892013226,0.106656463304712,0.681760023050423
1,1,0,0.827116644861286,0.0128085759362754,1.29588630867878,1.37609826112007,0.311374945280993,0.339994586400174,0.764978924372381,0.915562800128087,0.36291493749782,1.32753766276782,0.154501833848574,1.97221328487946
1,1,0,0.353616323427384,0.00452802015610733,1.6293466139579,1.07263556831666,0.871326529685431,0.0458908757186921,1.02085566023879,0.919807176706301,0.979144258382096,0.0913440877163764,0.0812457266465963,0.295148802033386
1,1,0,0.810666591120825,0.399166137632005,0.29159123354886,0.00552423157603476,0.309937976254584,0.883933117427674,0.525381473358947,0.00834770521406463,0.372741667405885,1.5999725887849,0.00682793662898112,3.7654547056966
1,1,0,0.016956513726872,5.84255906960372,2.17027939844934,1.87901857407546,0.00633660595827865,3.0091978255958,1.43842818579557,1.82514030308296,0.00515349363628653,1.81763951892202,0.210334215842515,0.173295762179483
1,3,1,3.15388760380783,0.306031476557588,0.915579900290706,1.48912476275495,2.64944099150345,0.613027204121589,1.01494877381684,1.67613883479834,2.4181119727282,0.063102114269211,0.166290805712079,0.143854317640921
1,3,1,0.0405370621926404,0.0154994919604582,0.829849435544898,1.96275263886621,0.00910814014092632,0.176167686591583,0.54669677534632,1.97209586780923,0.0140504323265773,0.60407176935037,0.329016282517572,0.403402213009744
1,3,1,0.81887135928378,0.0123216581045372,2.78995044471613,2.50046244545097,0.309177615839293,0.150751101845467,1.88817435753126,3.97642888848557,0.356887138260488,0.565475063930175,0.308583569015813,0.234038584392159
1,3,1,0.0167114931899271,1.98785184072552,2.52725138912937,1.53636306919742,0.00861721400881628,1.3338047312805,1.25172787982453,1.20867507581962,0.154851523933326,0.590880132239392,0.0875038798288441,0.124004947625133
1,3,2,0.0332641480391255,0.594246629173421,0.451782855831034,0.643016390750826,0.0111833335906119,1.24184339577197,0.24514245811395,0.160151398469505,0.123567707793527,0.0524698374953546,0.104767653013193,3.41213612397
1,3,1,1.97421208435718,0.00537763057884998,0.896491799335102,0.85359394301985,1.48007122658938,0.0686855415625364,0.842213907630802,1.52729538491072,1.40326378894437,0.163738098096315,0.0697063500812261,3.42217485253838
1,3,2,2.32732147446571,0.0116943770407227,2.44405910578702,1.8103183735478,2.34304495189119,0.332260577306107,1.59338407175915,1.21003139392933,2.22939064628171,1.23003055476173,0.243456642857283,0.158972341375878
1,3,2,1.87856471829062,0.880237225697245,0.0314263277603654,0.857386081332085,2.91541052633902,1.86781603417781,0.859649999252527,1.53232250066697,2.85573511731732,0.623536771520951,2.88176427063828,0.944385469459983
1,3,2,1.17179449400588,3.37584920454311,2.1454611622159,1.96394972171797,1.17457785569772,1.41158084788792,1.41781908397551,1.97790513476914,1.18134067351868,1.14564515609555,0.195596969603191,0.146485196999414
1,3,2,0.731055231739484,0.809090665953152,1.25997583040949,1.17002930271142,1.74621530002823,1.08356874865405,1.48925769523316,1.07933964601559,1.69104548430161,0.312348227509871,2.71461951196857,0.163163675610947
1,3,3,0.715183197222256,0.0168484472014526,1.67408833105623,1.60191284209544,1.74579784988058,0.206216861411126,1.16221973629986,1.82699315545514,1.81313148560376,0.192701710710074,0.199277562151311,1.63219671831666
1,3,2,0.826634885476823,0.0125147508687492,1.65074838644106,0.551097332422364,0.307352697796064,0.0477721132114957,1.00787021350787,0.00453652445711475,0.225573024641211,0.0489125110093596,0.293609876242363,0.172384041687483
1,3,2,0.0245989968825749,0.301372997977731,0.392140537687384,0.0145433710000706,0.0123011100837106,0.666837439782283,0.373219888975196,0.0104006747352617,0.265404400665493,0.167450379445901,0.262183652741042,0.875538776455849
1,3,3,0.000363832589245963,5.83298642333536,0.647395185937864,0.85684919513167,0.0060104496464111,3.32786382145695,0.657466517958259,1.53388435367618,0.158466263807256,3.52383164399192,0.0324041443140526,2.17668697974936
1,3,2,0.000561506138223264,0.395556060411374,0.42834133045523,0.371602830557861,0.00888979638198786,0.638761898183065,0.480702475252864,0.149204596814573,0.279765530759564,0.775327939189048,0.127067564098183,0.216806372778154
1,3,2,0.361584662845611,0.0120970828058465,0.906344694052307,0.433089169514075,0.871992064630318,0.188706373423926,0.520046237397521,0.776947880083793,0.978408736436506,0.231949429704436,0.025370846525364,0.141106118126396
1,3,2,0.000491133170064449,2.07740787224303,0.405424158786237,0.0493158383688698,0.00608163571428912,1.33856225005,1.05674369710031,0.00825366850503665,0.171281406387562,1.31955713081115,2.8189765265384,1.89680530061151
1,3,2,0.370018657091561,0.296945167633237,0.910502574621499,0.275869968326068,0.878109335206285,0.709642111554437,0.597477572862082,0.0030708654379873,0.985560521671817,0.571398135131719,0.161054647026691,0.637585974942478
1,3,2,0.818403201567272,0.292948147639898,1.24259717927155,0.887282630701984,0.308215470097386,0.744545073790703,0.686897924418689,0.912882697739454,0.368543525800199,0.66817968095996,0.189044526967196,1.96025752993727
