Subject,Session,SleepStage,Phi_,Phi_z
10,22,0,137763.061429145,0.875398769906939
10,22,1,139883.935175417,0.840711565483627
10,22,2,170218.021260947,1.08627885604131
10,22,3,207403.558509625,1.36310040486573
10,22,4,191219.56198655,1.18386677801358
10,23,0,132481.015952012,0.84152672280556
10,23,1,132437.544444949,0.836810573236897
10,23,2,153399.906125534,0.973354411462828
10,23,4,125353.050150114,0.793291479821219
11,24,0,171162.142338385,1.09569173813913
11,24,1,142631.318798562,0.914376246396472
11,24,2,175249.258556731,1.11353417471489
11,24,3,197090.609381157,1.25836447126445
11,24,4,149087.58711159,0.963524513464472
11,25,0,160343.053064642,1.00831185845609
11,25,1,146594.748365679,0.921565026010944
11,25,2,180064.247336301,1.14028685135032
11,25,3,180842.329760299,1.12981268044714
11,26,0,185656.348479837,1.18823882042647
11,26,1,158438.283417917,1.01992504897002
11,26,2,174414.202449425,1.10183511714043
11,26,3,195112.738962373,1.24319690435476
11,26,4,211855.814599528,1.38115683390563
11,27,0,108961.229815289,0.695594901526168
11,27,1,107297.962746247,0.695673428862623
11,27,2,151249.100265385,0.964176663059025
11,27,3,147577.134573083,0.91952447360272
11,27,4,102046.566279146,0.663064508534624
11,28,0,156524.606696256,0.993142839395268
11,28,1,159579.774994796,1.02181936537791
11,28,2,173019.759128899,1.10001279145132
11,28,3,224515.899346984,1.41764044499526
11,28,4,138361.982549641,0.881678883942627
12,29,0,157357.573833893,0.993383130240557
12,29,1,170734.05812666,1.09686370281888
12,29,2,163423.195443669,1.04026356013503
12,29,3,178764.808560898,1.13954100413907
12,29,4,147657.446956025,0.950952379797975
12,30,0,191093.000735142,1.20871776811701
12,30,1,156338.405147259,1.00100421463621
12,30,2,154317.425729029,0.982934431911058
12,30,3,180120.248028429,1.16852458638646
12,30,4,132296.645385756,0.847363015487082
12,31,0,209399.191097317,1.34821400728219
12,31,1,188543.917359229,1.17839224425524
12,31,2,181792.242054012,1.15579858290784
12,31,3,190026.380686512,1.20451485842154
12,31,4,164488.150989014,1.06123192642024
12,32,0,181560.698167809,1.15479999053536
12,32,1,159421.541660344,1.01816580120737
12,32,2,161000.101930688,1.01822961374154
12,32,4,152725.330939015,0.974476292453471
13,33,0,183548.727197069,1.17794271723114
13,33,1,181042.3134294,1.12984396484759
13,33,2,161399.158072849,1.02423896682857
13,33,3,162796.189096174,1.03766795432788
13,33,4,176984.057312948,1.11369001342693
13,34,0,151296.424734833,0.933651237222079
13,34,1,162624.722795306,1.03052148148845
13,34,2,165334.1814656,1.05218207242651
13,34,3,175163.990156071,1.11770241172624
13,34,4,125282.794345354,0.796363438294517
13,35,0,187411.591293451,1.1924503904568
13,35,1,221751.32221225,1.39825388326259
13,35,2,155794.752211369,0.989587083187495
13,35,3,199671.092251395,1.26011738432472
13,35,4,152042.964227176,0.958640240044898
13,36,0,141502.857858292,0.914388067097354
13,36,1,164809.498739075,1.05112790920635
13,36,2,154195.247842158,0.976916153290867
13,36,3,186650.408891083,1.18058738317681
13,36,4,166896.27520152,1.04967273220408
14,37,0,152189.26641344,0.956898999721196
14,37,1,151462.564388292,0.972642086085593
14,37,2,156636.778067917,1.0026758469995
14,37,3,119260.788392708,0.744571827853963
14,37,4,146280.452237844,0.92674995290745
14,38,0,177585.168082797,1.12628917659179
14,38,1,158804.613402338,1.01373354069687
14,38,2,183687.39565967,1.16595835968284
14,38,3,146492.604098542,0.915583608401068
14,38,4,188059.733919613,1.19031531062238
14,39,0,165765.312047736,1.05529350367139
14,39,1,183620.743240689,1.16999527391965
14,39,2,161566.745677743,1.02741037507024
14,39,3,213460.06095286,1.34427355650743
14,39,4,174520.114301454,1.11903920735254
14,40,0,155989.426715463,0.995777010096983
14,40,1,138566.935932628,0.889720024629384
14,40,2,153834.141127326,0.973754684836675
14,40,3,210457.958593708,1.30845955379772
14,40,4,143737.799775163,0.900740688192038
15,41,0,216856.358190864,1.39128384955031
15,41,1,186742.454893646,1.20378862995045
15,41,2,171973.172652955,1.09303918660401
15,41,3,171921.243448176,1.08723470904343
15,41,4,200136.720576795,1.26298256699114
15,42,0,144061.870915299,0.913301328170315
15,42,1,156979.317811708,1.01780312261558
15,42,2,140586.532193348,0.896471575435998
15,42,4,154253.115783545,0.973504764024519
