Subject,Session,SleepStage,Phi_,Phi_z
1,1,0,1.12822796575294,1.12822796575294
1,1,1,1.40661150134354,1.40661150134354
1,1,2,1.04196434349206,1.04196434349206
1,1,3,1.1566735234865,1.1566735234865
1,2,0,1.43184608670844,1.43184608670844
1,2,1,1.9190559175366,1.9190559175366
1,2,2,1.02939446325591,1.02939446325591
1,2,3,0.91619782566533,0.91619782566533
1,2,4,1.45722713689935,1.45722713689935
3,4,0,0.978526516162582,0.978526516162582
3,4,1,0.909168896756597,0.909168896756597
3,4,2,0.892167865618631,0.892167865618631
3,4,3,0.913166205446588,0.913166205446588
3,4,4,0.931760712206706,0.931760712206706
3,5,0,1.01913326145676,1.01913326145676
3,5,1,1.0105447948695,1.0105447948695
3,5,2,0.987456218018263,0.987456218018263
3,5,3,0.922642644753234,0.922642644753234
3,5,4,1.05529169185714,1.05529169185714
4,6,0,1.39262626696224,1.39262626696224
4,6,1,0.860429951132899,0.860429951132899
4,6,2,0.903297188704874,0.903297188704874
4,6,3,1.07637279377861,1.07637279377861
4,7,0,0.885913425933626,0.885913425933626
4,7,1,0.855461583035485,0.855461583035485
4,7,2,0.848754470757347,0.848754470757347
4,7,3,0.846702899804902,0.846702899804902
4,7,4,0.862549191699229,0.862549191699229
5,8,0,1.02720877839554,1.02720877839554
5,8,1,1.0029474856699,1.0029474856699
5,8,2,1.13930728328028,1.13930728328028
5,8,3,1.19835224058576,1.19835224058576
5,8,4,1.27813804920129,1.27813804920129
6,9,0,0.878854737535521,0.878854737535521
6,9,1,1.03043614879467,1.03043614879467
6,9,2,0.934585768202516,0.934585768202516
6,9,4,0.837164877862668,0.837164877862668
7,10,0,0.987621772665931,0.987621772665931
7,10,1,0.930409079551212,0.930409079551212
7,10,2,1.01177136607027,1.01177136607027
7,10,3,1.03199483855792,1.03199483855792
7,10,4,1.04923765837198,1.04923765837198
7,11,0,0.832599114275316,0.832599114275316
7,11,1,0.740864643277958,0.740864643277958
7,11,2,0.917970020565125,0.917970020565125
7,11,4,0.957174108916421,0.957174108916421
8,12,0,0.962320020260073,0.962320020260073
8,12,1,1.04670567728611,1.04670567728611
8,12,2,1.14346602478478,1.14346602478478
8,12,3,1.15174662579876,1.15174662579876
8,12,4,1.26172991324412,1.26172991324412
8,13,0,0.890948340012326,0.890948340012326
8,13,1,0.885265008717033,0.885265008717033
