Subject,Session,SleepStage,Phi_,Phi_z
9,16,0,1826.65185710069,0.972404290821948
9,16,1,2267.50539555702,1.20691534189282
9,16,2,1451.47145024501,0.779142341237954
9,16,3,1268.90426920833,0.608307668181667
9,16,4,1537.59015912539,0.823969571850312
9,17,0,1333.74501086905,0.712536350625243
9,17,1,1445.90418845536,0.769328418886851
9,17,2,1641.45026589966,0.876907047928201
9,17,3,1647.57874380147,0.850660902326812
9,17,4,1678.87647775962,0.854688083506777
9,18,0,2175.30595413889,1.15897621139019
9,18,1,1309.36800948438,0.68944178013548
9,18,2,1372.49220092687,0.728558307943889
9,18,3,381.364203958333,0.143309415893781
9,18,4,2165.70180945513,1.16000310894128
10,19,0,1315.34293803985,0.707925155849568
10,19,1,1128.59381926075,0.640171667018736
10,19,2,1181.04772052601,0.631893508563697
10,19,3,2100.78271458333,1.23188793058392
10,19,4,1201.53499421405,0.634302375534305
10,20,0,1449.21627110404,0.772822145633978
10,20,1,4478.35095741667,2.32840741930889
10,20,2,1142.20233682401,0.613280368493648
10,20,3,1504.38281708333,0.844013203820396
10,20,4,1193.59792336667,0.637499897579153
10,21,0,1921.56222460741,1.02604567451977
10,21,1,1562.64235163889,0.827304262286987
10,21,2,1447.13853670502,0.768248004122076
10,21,3,1466.80939495833,0.683719627327875
10,21,4,1845.39452583333,0.991087564996905
10,22,0,2069.67909834354,1.12351702005625
10,22,1,3274.85206744444,1.75800472332482
10,22,2,1747.25131560507,0.940580995964089
10,22,3,747.532861,0.419862797545957
10,22,4,2584.04053258333,1.4579531177596
10,23,0,1574.72053995,0.847044454478421
10,23,1,1216.77867463393,0.649491074097229
10,23,2,1395.63040055795,0.751916419918725
10,23,4,1324.60914964431,0.711352544628796
11,24,0,1572.94550960897,0.836350362360465
11,24,1,1585.15528764583,0.894999371767763
11,24,2,1859.564206362,0.988047920407534
11,24,3,1469.90783639972,0.810447675973541
11,24,4,1575.86003545139,0.845048581930471
11,25,0,2941.933066375,1.55502565299962
11,25,1,1840.27187503571,0.937997408216491
11,25,2,1913.8169272345,1.01288539365927
11,25,3,1562.34234931944,0.829336754449433
11,26,0,2475.143669375,1.32219223255774
11,26,1,2262.25443700758,1.15458670430365
11,26,2,1865.87750757216,0.990829146867193
11,26,3,2081.00684751557,1.10343597487645
11,26,4,2599.55741313889,1.37364977359399
11,27,0,1399.53403095556,0.752281637421074
11,27,1,756.852946527778,0.419141548378652
11,27,2,1144.40690053106,0.60424585386308
11,27,3,2163.798685,1.08009919311765
11,27,4,2131.474959375,1.09418391979181
11,28,0,2391.55575323056,1.25541399999237
11,28,1,2182.99912680093,1.15318840531063
11,28,2,1793.62173302123,0.952857310668584
11,28,3,1948.27457781944,1.04939395317258
11,28,4,2290.1859617483,1.22659556845077
12,29,0,2664.4622398373,1.40331693508108
12,29,1,2343.83285102,1.2550084223984
12,29,2,1584.74837031209,0.839585262930432
12,29,3,1499.22358845,0.788210184962208
12,29,4,1688.30723919583,0.89396073968432
12,30,0,2314.12089706373,1.22746204359717
12,30,1,1489.67059030556,0.768300622115681
12,30,2,1465.28294076339,0.775270090003694
12,30,3,1221.70892254762,0.668714514504902
12,30,4,1385.09910736607,0.730316185037163
12,31,0,3075.89804204167,1.65060270370544
12,31,1,1315.23979335417,0.702022532562014
12,31,2,1406.9343516636,0.751385667209641
12,31,3,1228.44013566457,0.651829886781776
12,31,4,1204.40383619444,0.646977050324845
12,32,0,2262.54672490295,1.20529473034067
12,32,1,1572.94249207986,0.83627454686431
12,32,2,1466.72061036832,0.785320668349132
12,32,4,1589.92941652924,0.852873509089586
13,33,0,2815.1214487598,1.50278377564198
13,33,1,2378.17943070476,1.2632533027334
13,33,2,1565.12379704972,0.83637207099879
13,33,3,1766.96342028205,0.938089523119725
13,33,4,2049.36639494961,1.08401717778802
13,34,0,840.405943277778,0.422555416478817
13,34,1,2332.55440322222,1.24287199233585
13,34,2,1220.54602082481,0.64405483367991
13,34,3,874.049384065476,0.47364112783335
13,34,4,921.663592630208,0.484664580078575
13,35,0,1747.050510125,0.95288853163516
13,35,1,3409.50302293333,1.85024775617418
13,35,2,1217.57659119919,0.651621217026866
13,35,3,1349.44102935145,0.712628802200699
13,35,4,1827.9921076875,0.997201062940589
13,36,0,1835.52478341667,0.963097433772052
13,36,1,2072.31984969444,1.09189728507983
13,36,2,1202.66675562855,0.640116705953277
13,36,3,566.100797625,0.215663342438456
13,36,4,1365.11827671,0.663605647676305
14,37,0,2034.06924781034,1.10392155805349
14,37,1,1480.77880684028,0.806677787925844
14,37,2,1177.69287302231,0.628272701689986
14,37,3,1085.29979916667,0.617188433583704
14,37,4,983.928535046429,0.533172199328535
14,38,0,2873.00886744017,1.54098401790585
14,38,1,1844.31443346717,0.971844289053181
14,38,2,1630.5495741093,0.867430313170552
14,38,3,953.393969125,0.496554079550069
14,38,4,1569.90390621454,0.81909714058324
14,39,0,1067.99279983537,0.56251336894338
14,39,1,1226.55099647807,0.659415297043817
14,39,2,771.063928884211,0.41897615439442
14,39,3,1187.20198398684,0.64231999918543
14,39,4,1264.63891027305,0.6843243759229
14,40,0,1619.64318766,0.850647381982097
14,40,1,1454.13912247419,0.779140871730872
14,40,2,966.402333191137,0.514694295306844
14,40,3,1458.53770385417,0.753551329360267
14,40,4,851.441892107306,0.449161688895023
15,41,0,2814.0240376686,1.50740986392327
15,41,1,2691.38655383333,1.3857325336876
15,41,2,1834.15617039177,0.990614718685618
15,41,3,1490.09225244643,0.787173358653528
15,41,4,1884.12531724306,0.987635573159788
15,42,0,1594.300282125,0.841991205968629
15,42,1,1339.63641787712,0.721444418034536
15,42,2,1127.60520917302,0.608066003013805
15,42,4,1371.58607941026,0.710520924702915
